array_0,array_1,array_2,array_3,array_4,array_5,array_6,array_7
49.0,16.0,17.0,17.0,254.0,177.0,40.0,160
211.0,79.0,250.0,4.0,60.0,249.0,100.0,46
191.0,233.0,205.0,206.0,133.0,254.0,227.0,187
93.0,129.0,176.0,17.0,115.0,55.0,214.0,158
2.0,193.0,7.0,109.0,174.0,39.0,189.0,138
168.0,139.0,75.0,108.0,50.0,13.0,68.0,109
,83.0,35.0,218.0,148.0,100.0,185.0,226
,201.0,156.0,39.0,248.0,153.0,235.0,20
,29.0,244.0,67.0,181.0,13.0,195.0,65
,232.0,213.0,182.0,30.0,169.0,69.0,224
,92.0,253.0,170.0,153.0,97.0,163.0,111
,23.0,24.0,198.0,238.0,139.0,223.0,76
,68.0,109.0,117.0,7.0,191.0,90.0,36
,149.0,155.0,155.0,25.0,237.0,228.0,19
,34.0,222.0,20.0,74.0,124.0,93.0,125
,34.0,155.0,112.0,146.0,147.0,244.0,184
,223.0,228.0,93.0,144.0,62.0,243.0,201
,224.0,236.0,149.0,192.0,38.0,104.0,109
,170.0,60.0,140.0,80.0,193.0,186.0,19
,48.0,214.0,8.0,126.0,23.0,24.0,38
,71.0,145.0,124.0,41.0,205.0,59.0,112
,221.0,185.0,246.0,161.0,44.0,124.0,212
,23.0,102.0,108.0,69.0,65.0,188.0,144
,219.0,155.0,23.0,100.0,237.0,67.0,34
,186.0,243.0,82.0,108.0,191.0,177.0,243
,94.0,79.0,52.0,95.0,221.0,195.0,186
,94.0,73.0,49.0,160.0,232.0,60.0,17
,97.0,221.0,89.0,98.0,58.0,113.0,240
,155.0,181.0,141.0,113.0,65.0,194.0,182
,109.0,191.0,156.0,199.0,167.0,167.0,25
,128.0,212.0,32.0,185.0,144.0,79.0,23
,129.0,6.0,66.0,14.0,168.0,24.0,206
,38.0,6.0,19.0,247.0,168.0,140.0,87
,115.0,6.0,41.0,104.0,6.0,166.0,206
,159.0,237.0,229.0,67.0,163.0,242.0,250
,4.0,52.0,97.0,175.0,202.0,210.0,227
,232.0,244.0,34.0,196.0,17.0,232.0,28
,102.0,23.0,50.0,146.0,19.0,171.0,218
,122.0,173.0,8.0,173.0,222.0,188.0,153
,198.0,89.0,167.0,54.0,164.0,27.0,216
,126.0,217.0,157.0,239.0,74.0,129.0,197
,137.0,152.0,95.0,191.0,173.0,224.0,80
,70.0,16.0,42.0,9.0,53.0,150.0,119
,85.0,238.0,12.0,114.0,163.0,189.0,150
,184.0,97.0,231.0,196.0,77.0,131.0,57
,140.0,162.0,223.0,60.0,67.0,185.0,6
,157.0,227.0,57.0,101.0,234.0,192.0,5
,36.0,127.0,51.0,193.0,143.0,204.0,127
,237.0,224.0,156.0,143.0,100.0,95.0,80
,205.0,155.0,96.0,164.0,115.0,167.0,179
,201.0,146.0,101.0,94.0,139.0,162.0,177
,186.0,133.0,255.0,228.0,141.0,112.0,253
,83.0,125.0,40.0,252.0,216.0,159.0,57
,205.0,208.0,237.0,148.0,87.0,173.0,241
,14.0,142.0,143.0,187.0,13.0,86.0,138
,178.0,97.0,238.0,245.0,14.0,61.0,45
,10.0,90.0,38.0,209.0,1.0,181.0,123
,223.0,197.0,112.0,196.0,98.0,242.0,72
,103.0,213.0,139.0,36.0,7.0,26.0,113
,134.0,162.0,38.0,233.0,31.0,93.0,47
,171.0,219.0,232.0,108.0,211.0,247.0,2
,128.0,33.0,107.0,67.0,67.0,141.0,171
,85.0,229.0,183.0,157.0,142.0,192.0,135
,126.0,24.0,100.0,101.0,238.0,222.0,178
,153.0,9.0,40.0,100.0,71.0,195.0,160
,71.0,180.0,12.0,245.0,238.0,90.0,214
,240.0,245.0,159.0,21.0,17.0,10.0,118
,212.0,209.0,95.0,22.0,214.0,84.0,133
,94.0,124.0,0.0,61.0,93.0,180.0,235
,17.0,67.0,182.0,113.0,143.0,155.0,12
,,191.0,39.0,129.0,191.0,75.0,54
,,161.0,246.0,232.0,178.0,247.0,142
,,43.0,131.0,155.0,147.0,178.0,203
,,214.0,227.0,196.0,101.0,212.0,195
,,237.0,191.0,49.0,51.0,185.0,94
,,4.0,144.0,67.0,47.0,226.0,41
,,200.0,82.0,113.0,189.0,199.0,192
,,248.0,77.0,99.0,79.0,252.0,55
,,88.0,217.0,75.0,206.0,86.0,16
,,94.0,29.0,118.0,119.0,23.0,15
,,174.0,16.0,18.0,127.0,68.0,100
,,154.0,12.0,119.0,54.0,247.0,147
,,211.0,169.0,65.0,1.0,119.0,29
,,4.0,105.0,63.0,0.0,194.0,158
,,166.0,200.0,165.0,119.0,157.0,74
,,125.0,45.0,98.0,34.0,105.0,53
,,219.0,102.0,101.0,144.0,75.0,130
,,185.0,26.0,93.0,249.0,213.0,220
,,65.0,118.0,62.0,84.0,22.0,99
,,53.0,166.0,78.0,163.0,37.0,240
,,51.0,206.0,227.0,85.0,230.0,137
,,22.0,163.0,140.0,175.0,173.0,92
,,38.0,204.0,88.0,190.0,220.0,92
,,135.0,177.0,56.0,140.0,158.0,155
,,132.0,25.0,96.0,100.0,236.0,88
,,207.0,10.0,129.0,165.0,184.0,212
,,121.0,140.0,242.0,129.0,87.0,56
,,8.0,61.0,117.0,190.0,203.0,116
,,57.0,73.0,70.0,70.0,255.0,15
,,79.0,122.0,220.0,240.0,71.0,122
,,104.0,175.0,112.0,235.0,121.0,191
,,215.0,230.0,202.0,9.0,183.0,144
,,163.0,124.0,24.0,78.0,68.0,115
,,31.0,152.0,247.0,145.0,221.0,135
,,43.0,208.0,229.0,196.0,131.0,99
,,9.0,120.0,241.0,145.0,221.0,99
,,173.0,234.0,206.0,31.0,21.0,123
,,141.0,243.0,211.0,172.0,79.0,243
,,10.0,151.0,165.0,101.0,86.0,73
,,175.0,4.0,170.0,178.0,143.0,196
,,70.0,88.0,207.0,3.0,213.0,99
,,164.0,230.0,174.0,254.0,203.0,54
,,129.0,103.0,23.0,33.0,202.0,62
,,166.0,179.0,9.0,236.0,174.0,183
,,87.0,40.0,247.0,17.0,46.0,107
,,198.0,198.0,42.0,101.0,181.0,182
,,53.0,52.0,219.0,121.0,218.0,49
,,188.0,104.0,178.0,184.0,150.0,159
,,235.0,35.0,253.0,209.0,226.0,45
,,241.0,146.0,220.0,220.0,146.0,188
,,76.0,16.0,31.0,147.0,10.0,192
,,89.0,68.0,211.0,223.0,239.0,206
,,138.0,50.0,138.0,235.0,34.0,218
,,211.0,219.0,182.0,195.0,212.0,68
,,30.0,215.0,16.0,231.0,192.0,124
,,31.0,99.0,188.0,29.0,47.0,166
,,116.0,32.0,10.0,67.0,158.0,127
,,247.0,205.0,156.0,56.0,189.0,124
,,168.0,159.0,141.0,52.0,104.0,73
,,51.0,199.0,241.0,220.0,109.0,134
,,200.0,79.0,22.0,184.0,121.0,90
,,71.0,220.0,250.0,236.0,169.0,169
,,42.0,132.0,135.0,92.0,192.0,9
,,107.0,174.0,98.0,205.0,113.0,151
,,9.0,127.0,0.0,82.0,38.0,228
,,20.0,70.0,125.0,81.0,111.0,102
,,134.0,98.0,6.0,98.0,117.0,176
,,90.0,251.0,138.0,184.0,182.0,80
,,72.0,106.0,96.0,127.0,15.0,108
,,127.0,17.0,22.0,20.0,236.0,88
,,126.0,80.0,247.0,0.0,175.0,163
,,75.0,147.0,63.0,2.0,66.0,116
,,152.0,161.0,86.0,104.0,49.0,105
,,164.0,79.0,190.0,167.0,81.0,49
,,233.0,35.0,142.0,121.0,34.0,103
,,29.0,242.0,244.0,159.0,139.0,51
,,179.0,189.0,239.0,112.0,145.0,66
,,60.0,60.0,128.0,35.0,189.0,88
,,210.0,190.0,19.0,23.0,116.0,124
,,222.0,68.0,21.0,179.0,212.0,50
,,94.0,174.0,246.0,128.0,189.0,134
,,229.0,5.0,181.0,216.0,176.0,237
,,205.0,97.0,85.0,9.0,15.0,88
,,182.0,49.0,207.0,118.0,218.0,146
,,8.0,170.0,20.0,76.0,12.0,254
,,206.0,220.0,148.0,14.0,144.0,28
,,27.0,189.0,170.0,117.0,209.0,145
,,183.0,231.0,72.0,151.0,196.0,185
,,130.0,98.0,86.0,176.0,204.0,0
,,230.0,195.0,172.0,14.0,37.0,43
,,65.0,119.0,24.0,206.0,250.0,127
,,66.0,143.0,112.0,111.0,210.0,95
,,126.0,55.0,13.0,108.0,135.0,1
,,116.0,204.0,194.0,10.0,145.0,132
,,90.0,244.0,103.0,220.0,190.0,175
,,165.0,192.0,203.0,173.0,66.0,213
,,54.0,87.0,29.0,211.0,173.0,178
,,147.0,181.0,201.0,34.0,118.0,178
,,32.0,30.0,75.0,163.0,118.0,199
,,188.0,250.0,188.0,245.0,200.0,32
,,148.0,93.0,240.0,4.0,7.0,141
,,241.0,99.0,212.0,238.0,174.0,236
,,109.0,6.0,198.0,113.0,213.0,86
,,6.0,45.0,152.0,188.0,214.0,133
,,34.0,51.0,30.0,113.0,64.0,78
,,245.0,62.0,103.0,71.0,35.0,250
,,175.0,220.0,227.0,221.0,90.0,167
,,162.0,230.0,2.0,2.0,104.0,103
,,186.0,148.0,163.0,25.0,181.0,51
,,3.0,196.0,127.0,33.0,60.0,201
,,118.0,189.0,142.0,214.0,17.0,202
,,84.0,174.0,169.0,98.0,163.0,139
,,96.0,190.0,204.0,112.0,195.0,68
,,171.0,105.0,71.0,238.0,58.0,35
,,196.0,190.0,38.0,231.0,228.0,242
,,223.0,36.0,191.0,87.0,213.0,145
,,148.0,141.0,119.0,84.0,188.0,20
,,181.0,2.0,22.0,5.0,142.0,62
,,230.0,60.0,198.0,205.0,151.0,251
,,171.0,156.0,75.0,101.0,152.0,185
,,226.0,10.0,239.0,233.0,181.0,141
,,183.0,34.0,70.0,238.0,110.0,196
,,110.0,1.0,122.0,247.0,101.0,3
,,77.0,242.0,16.0,186.0,203.0,134
,,114.0,61.0,107.0,58.0,155.0,115
,,226.0,100.0,63.0,238.0,7.0,5
,,166.0,249.0,154.0,12.0,148.0,92
,,190.0,6.0,81.0,233.0,11.0,126
,,,174.0,63.0,215.0,102.0,203
,,,87.0,200.0,168.0,148.0,213
,,,213.0,128.0,150.0,205.0,211
,,,127.0,185.0,175.0,252.0,194
,,,254.0,252.0,118.0,89.0,242
,,,170.0,239.0,5.0,124.0,106
,,,98.0,8.0,217.0,108.0,227
,,,137.0,36.0,255.0,4.0,217
,,,113.0,222.0,28.0,41.0,118
,,,159.0,194.0,11.0,185.0,152
,,,171.0,163.0,186.0,173.0,36
,,,114.0,144.0,138.0,245.0,144
,,,16.0,241.0,174.0,174.0,228
,,,98.0,84.0,114.0,139.0,253
,,,131.0,152.0,14.0,72.0,123
,,,236.0,245.0,61.0,250.0,74
,,,41.0,62.0,21.0,193.0,181
,,,248.0,159.0,39.0,225.0,238
,,,115.0,105.0,45.0,207.0,10
,,,186.0,69.0,131.0,248.0,117
,,,133.0,165.0,64.0,27.0,173
,,,224.0,247.0,94.0,191.0,248
,,,134.0,26.0,250.0,26.0,22
,,,230.0,187.0,148.0,153.0,31
,,,231.0,91.0,101.0,129.0,71
,,,252.0,244.0,234.0,127.0,189
,,,2.0,196.0,55.0,203.0,12
,,,66.0,126.0,218.0,228.0,78
,,,60.0,161.0,208.0,6.0,225
,,,123.0,206.0,172.0,3.0,143
,,,11.0,133.0,44.0,29.0,95
,,,238.0,193.0,70.0,13.0,244
,,,110.0,183.0,32.0,201.0,6
,,,93.0,6.0,232.0,144.0,146
,,,178.0,105.0,46.0,168.0,108
,,,73.0,188.0,187.0,57.0,127
,,,162.0,28.0,14.0,20.0,89
,,,197.0,154.0,115.0,25.0,226
,,,125.0,205.0,136.0,233.0,173
,,,63.0,161.0,172.0,68.0,82
,,,22.0,179.0,22.0,235.0,144
,,,64.0,111.0,162.0,241.0,252
,,,196.0,31.0,85.0,97.0,130
,,,139.0,43.0,160.0,79.0,4
,,,2.0,108.0,94.0,22.0,237
,,,9.0,35.0,115.0,220.0,242
,,,98.0,105.0,115.0,106.0,164
,,,249.0,10.0,181.0,101.0,36
,,,112.0,61.0,116.0,182.0,67
,,,175.0,37.0,139.0,69.0,55
,,,251.0,160.0,226.0,177.0,169
,,,160.0,54.0,224.0,154.0,217
,,,106.0,239.0,44.0,26.0,54
,,,185.0,159.0,197.0,36.0,206
,,,24.0,103.0,164.0,58.0,141
,,,54.0,182.0,246.0,232.0,196
,,,93.0,86.0,136.0,235.0,89
,,,76.0,228.0,250.0,53.0,51
,,,190.0,200.0,215.0,94.0,215
,,,2.0,156.0,130.0,148.0,193
,,,157.0,196.0,179.0,111.0,182
,,,127.0,152.0,90.0,35.0,156
,,,22.0,181.0,64.0,177.0,173
,,,67.0,64.0,37.0,42.0,180
,,,114.0,17.0,6.0,235.0,196
,,,72.0,16.0,182.0,244.0,196
,,,73.0,68.0,212.0,146.0,177
,,,138.0,66.0,131.0,104.0,103
,,,119.0,99.0,253.0,9.0,48
,,,56.0,68.0,178.0,105.0,5
,,,24.0,137.0,67.0,70.0,101
,,,51.0,94.0,99.0,49.0,162
,,,122.0,49.0,89.0,42.0,61
,,,131.0,111.0,235.0,176.0,70
,,,148.0,202.0,45.0,39.0,240
,,,120.0,20.0,254.0,33.0,60
,,,102.0,182.0,161.0,212.0,26
,,,120.0,92.0,37.0,29.0,174
,,,158.0,5.0,189.0,62.0,153
,,,116.0,167.0,55.0,143.0,245
,,,69.0,71.0,154.0,125.0,222
,,,246.0,20.0,44.0,86.0,81
,,,224.0,3.0,45.0,159.0,76
,,,172.0,220.0,250.0,221.0,134
,,,224.0,235.0,11.0,118.0,145
,,,105.0,251.0,176.0,110.0,3
,,,78.0,57.0,134.0,196.0,238
,,,162.0,35.0,243.0,147.0,233
,,,47.0,5.0,253.0,99.0,142
,,,196.0,153.0,110.0,125.0,84
,,,36.0,148.0,181.0,108.0,143
,,,85.0,197.0,39.0,160.0,34
,,,165.0,4.0,255.0,71.0,197
,,,141.0,10.0,136.0,92.0,131
,,,56.0,129.0,150.0,112.0,187
,,,164.0,195.0,237.0,131.0,231
,,,140.0,40.0,17.0,201.0,151
,,,142.0,141.0,138.0,158.0,113
,,,245.0,44.0,13.0,124.0,30
,,,103.0,173.0,13.0,60.0,204
,,,109.0,117.0,68.0,143.0,194
,,,21.0,114.0,51.0,58.0,204
,,,5.0,98.0,49.0,3.0,7
,,,111.0,142.0,19.0,3.0,188
,,,176.0,133.0,94.0,179.0,66
,,,199.0,136.0,86.0,97.0,160
,,,26.0,180.0,120.0,208.0,146
,,,158.0,194.0,106.0,238.0,114
,,,144.0,61.0,173.0,106.0,199
,,,171.0,89.0,242.0,25.0,2
,,,173.0,197.0,66.0,90.0,140
,,,197.0,84.0,118.0,193.0,125
,,,182.0,155.0,68.0,242.0,165
,,,186.0,171.0,0.0,229.0,57
,,,102.0,111.0,223.0,116.0,191
,,,191.0,209.0,192.0,147.0,180
,,,218.0,212.0,164.0,2.0,71
,,,49.0,159.0,197.0,223.0,219
,,,106.0,134.0,250.0,99.0,1
,,,152.0,139.0,243.0,243.0,66
,,,117.0,5.0,233.0,132.0,161
,,,90.0,204.0,249.0,94.0,255
,,,162.0,192.0,100.0,195.0,28
,,,70.0,153.0,183.0,57.0,40
,,,118.0,183.0,144.0,215.0,164
,,,193.0,1.0,126.0,121.0,188
,,,160.0,47.0,139.0,128.0,228
,,,15.0,215.0,33.0,163.0,52
,,,250.0,61.0,156.0,132.0,87
,,,159.0,216.0,137.0,114.0,141
,,,14.0,97.0,159.0,171.0,162
,,,253.0,249.0,132.0,252.0,75
,,,247.0,8.0,5.0,194.0,129
,,,95.0,38.0,233.0,199.0,248
,,,163.0,100.0,143.0,64.0,109
,,,29.0,115.0,240.0,229.0,250
,,,52.0,178.0,227.0,182.0,172
,,,102.0,25.0,54.0,7.0,204
,,,165.0,195.0,95.0,42.0,162
,,,172.0,109.0,155.0,42.0,114
,,,10.0,59.0,96.0,44.0,185
,,,220.0,111.0,231.0,147.0,92
,,,27.0,149.0,171.0,230.0,211
,,,204.0,142.0,108.0,30.0,53
,,,242.0,177.0,243.0,165.0,30
,,,25.0,192.0,141.0,67.0,147
,,,106.0,118.0,52.0,190.0,30
,,,212.0,26.0,73.0,94.0,14
,,,112.0,219.0,240.0,116.0,127
,,,159.0,101.0,100.0,178.0,101
,,,217.0,13.0,90.0,143.0,214
,,,247.0,224.0,35.0,18.0,183
,,,85.0,111.0,152.0,217.0,248
,,,139.0,12.0,102.0,131.0,34
,,,231.0,118.0,188.0,167.0,57
,,,118.0,55.0,248.0,187.0,137
,,,187.0,239.0,89.0,224.0,224
,,,80.0,46.0,41.0,55.0,0
,,,167.0,238.0,119.0,153.0,181
,,,35.0,9.0,135.0,179.0,198
,,,127.0,238.0,133.0,242.0,245
,,,64.0,19.0,194.0,41.0,21
,,,37.0,8.0,203.0,247.0,155
,,,45.0,82.0,122.0,62.0,206
,,,139.0,225.0,160.0,101.0,86
,,,8.0,195.0,62.0,126.0,167
,,,243.0,129.0,205.0,247.0,84
,,,127.0,157.0,27.0,63.0,187
,,,0.0,140.0,220.0,123.0,206
,,,124.0,43.0,30.0,66.0,229
,,,76.0,64.0,148.0,122.0,225
,,,88.0,10.0,158.0,174.0,58
,,,124.0,117.0,182.0,227.0,186
,,,211.0,187.0,191.0,246.0,86
,,,232.0,93.0,129.0,137.0,66
,,,254.0,55.0,134.0,67.0,176
,,,219.0,248.0,240.0,116.0,159
,,,45.0,3.0,197.0,72.0,87
,,,213.0,65.0,164.0,164.0,99
,,,88.0,107.0,242.0,32.0,23
,,,187.0,133.0,40.0,121.0,1
,,,167.0,189.0,45.0,179.0,205
,,,189.0,254.0,29.0,140.0,243
,,,158.0,207.0,38.0,230.0,116
,,,49.0,197.0,75.0,143.0,50
,,,74.0,222.0,247.0,126.0,134
,,,57.0,144.0,167.0,55.0,45
,,,105.0,117.0,187.0,222.0,112
,,,229.0,68.0,166.0,192.0,72
,,,75.0,34.0,75.0,89.0,39
,,,57.0,125.0,113.0,202.0,28
,,,111.0,216.0,91.0,15.0,90
,,,32.0,71.0,116.0,50.0,155
,,,214.0,117.0,19.0,215.0,61
,,,165.0,62.0,181.0,39.0,108
,,,56.0,45.0,234.0,107.0,38
,,,41.0,238.0,105.0,214.0,145
,,,148.0,238.0,174.0,218.0,175
,,,107.0,25.0,246.0,126.0,200
,,,42.0,52.0,14.0,46.0,101
,,,44.0,142.0,180.0,190.0,165
,,,1.0,102.0,183.0,172.0,162
,,,250.0,197.0,93.0,9.0,1
,,,12.0,114.0,133.0,207.0,118
,,,52.0,175.0,250.0,92.0,95
,,,213.0,211.0,231.0,208.0,11
,,,123.0,172.0,86.0,219.0,183
,,,154.0,141.0,226.0,26.0,56
,,,103.0,163.0,165.0,172.0,31
,,,86.0,229.0,73.0,103.0,192
,,,55.0,146.0,209.0,27.0,39
,,,181.0,229.0,92.0,254.0,35
,,,155.0,244.0,244.0,120.0,143
,,,78.0,205.0,40.0,150.0,101
,,,49.0,177.0,239.0,216.0,22
,,,135.0,102.0,234.0,247.0,10
,,,1.0,252.0,171.0,132.0,194
,,,143.0,166.0,12.0,161.0,144
,,,95.0,165.0,143.0,30.0,98
,,,56.0,227.0,21.0,30.0,13
,,,170.0,127.0,2.0,106.0,210
,,,158.0,50.0,201.0,184.0,7
,,,70.0,37.0,179.0,12.0,189
,,,255.0,159.0,154.0,241.0,182
,,,199.0,149.0,240.0,136.0,232
,,,158.0,50.0,121.0,194.0,166
,,,213.0,65.0,239.0,109.0,86
,,,43.0,254.0,247.0,186.0,72
,,,178.0,18.0,83.0,222.0,7
,,,231.0,32.0,175.0,20.0,122
,,,241.0,246.0,14.0,8.0,102
,,,108.0,114.0,231.0,14.0,202
,,,59.0,129.0,161.0,34.0,3
,,,97.0,47.0,177.0,25.0,170
,,,87.0,181.0,223.0,156.0,148
,,,140.0,239.0,119.0,166.0,213
,,,27.0,86.0,31.0,56.0,1
,,,60.0,0.0,182.0,197.0,109
,,,89.0,20.0,80.0,22.0,158
,,,127.0,18.0,128.0,120.0,97
,,,29.0,153.0,28.0,239.0,9
,,,134.0,205.0,166.0,200.0,124
,,,108.0,125.0,46.0,222.0,101
,,,144.0,170.0,95.0,171.0,139
,,,65.0,130.0,221.0,25.0,166
,,,177.0,220.0,11.0,99.0,241
,,,105.0,51.0,10.0,130.0,193
,,,156.0,15.0,10.0,201.0,158
,,,242.0,40.0,10.0,3.0,197
,,,146.0,100.0,219.0,47.0,57
,,,23.0,134.0,53.0,221.0,101
,,,251.0,6.0,246.0,75.0,220
,,,53.0,201.0,69.0,205.0,250
,,,209.0,23.0,204.0,233.0,65
,,,78.0,107.0,155.0,221.0,254
,,,135.0,197.0,24.0,16.0,140
,,,,213.0,88.0,139.0,43
,,,,66.0,224.0,78.0,132
,,,,120.0,249.0,224.0,146
,,,,225.0,230.0,60.0,222
,,,,14.0,154.0,92.0,69
,,,,208.0,33.0,11.0,173
,,,,8.0,229.0,233.0,120
,,,,104.0,229.0,79.0,149
,,,,39.0,67.0,28.0,156
,,,,145.0,117.0,106.0,165
,,,,221.0,48.0,13.0,230
,,,,126.0,209.0,12.0,26
,,,,89.0,71.0,56.0,93
,,,,125.0,16.0,78.0,36
,,,,8.0,57.0,105.0,205
,,,,243.0,80.0,243.0,55
,,,,197.0,168.0,43.0,232
,,,,182.0,58.0,167.0,38
,,,,243.0,19.0,142.0,201
,,,,188.0,185.0,10.0,121
,,,,131.0,162.0,234.0,198
,,,,87.0,6.0,197.0,41
,,,,53.0,244.0,130.0,51
,,,,188.0,65.0,199.0,101
,,,,12.0,106.0,87.0,163
,,,,13.0,201.0,71.0,86
,,,,185.0,55.0,189.0,92
,,,,17.0,75.0,248.0,35
,,,,120.0,176.0,52.0,199
,,,,107.0,101.0,131.0,167
,,,,9.0,250.0,51.0,46
,,,,123.0,63.0,17.0,194
,,,,242.0,37.0,55.0,191
,,,,65.0,45.0,120.0,164
,,,,251.0,229.0,222.0,160
,,,,191.0,238.0,194.0,158
,,,,242.0,36.0,97.0,117
,,,,189.0,39.0,213.0,208
,,,,183.0,82.0,178.0,117
,,,,251.0,64.0,95.0,87
,,,,169.0,4.0,76.0,114
,,,,62.0,135.0,74.0,177
,,,,105.0,16.0,50.0,198
,,,,94.0,148.0,153.0,130
,,,,195.0,19.0,12.0,157
,,,,95.0,111.0,226.0,112
,,,,48.0,219.0,82.0,176
,,,,252.0,169.0,245.0,127
,,,,13.0,47.0,189.0,130
,,,,182.0,5.0,208.0,79
,,,,229.0,2.0,208.0,227
,,,,147.0,18.0,182.0,205
,,,,67.0,21.0,241.0,9
,,,,144.0,185.0,223.0,89
,,,,131.0,57.0,75.0,90
,,,,138.0,71.0,34.0,85
,,,,150.0,127.0,51.0,7
,,,,118.0,183.0,215.0,25
,,,,51.0,253.0,252.0,249
,,,,167.0,92.0,16.0,6
,,,,167.0,232.0,9.0,175
,,,,73.0,156.0,157.0,122
,,,,225.0,73.0,180.0,139
,,,,201.0,142.0,233.0,188
,,,,222.0,98.0,8.0,17
,,,,203.0,48.0,245.0,49
,,,,67.0,28.0,100.0,223
,,,,164.0,78.0,142.0,90
,,,,78.0,30.0,242.0,230
,,,,234.0,97.0,182.0,200
,,,,112.0,27.0,133.0,80
,,,,101.0,184.0,209.0,8
,,,,2.0,9.0,63.0,137
,,,,109.0,20.0,169.0,202
,,,,187.0,238.0,105.0,154
,,,,100.0,12.0,166.0,192
,,,,185.0,65.0,182.0,125
,,,,31.0,121.0,248.0,24
,,,,77.0,16.0,62.0,70
,,,,176.0,137.0,225.0,184
,,,,78.0,67.0,52.0,215
,,,,199.0,205.0,178.0,37
,,,,196.0,122.0,166.0,233
,,,,100.0,239.0,80.0,188
,,,,200.0,189.0,55.0,204
,,,,114.0,78.0,17.0,77
,,,,218.0,176.0,149.0,111
,,,,84.0,174.0,13.0,9
,,,,222.0,203.0,65.0,67
,,,,253.0,223.0,30.0,140
,,,,230.0,201.0,44.0,196
,,,,193.0,254.0,53.0,245
,,,,246.0,148.0,231.0,14
,,,,247.0,234.0,119.0,66
,,,,247.0,105.0,98.0,0
,,,,59.0,202.0,162.0,4
,,,,200.0,220.0,18.0,192
,,,,237.0,73.0,183.0,188
,,,,79.0,44.0,16.0,178
,,,,48.0,50.0,100.0,232
,,,,224.0,220.0,109.0,171
,,,,222.0,164.0,131.0,159
