array_0,array_1,array_2,array_3,array_4,array_5,array_6,array_7
,,99.0,186.0,238.0,222.0,48.0,165
,,110.0,56.0,219.0,236.0,85.0,141
,,209.0,188.0,214.0,46.0,216.0,28
,,31.0,120.0,125.0,28.0,216.0,114
,,13.0,220.0,117.0,246.0,94.0,173
,,185.0,216.0,238.0,218.0,40.0,30
,,189.0,156.0,8.0,219.0,239.0,237
,,238.0,80.0,24.0,174.0,184.0,35
,,246.0,129.0,38.0,192.0,38.0,212
,,220.0,173.0,78.0,33.0,20.0,219
,,45.0,255.0,75.0,49.0,183.0,64
,,112.0,34.0,145.0,60.0,111.0,243
,,175.0,255.0,115.0,135.0,197.0,216
,,233.0,59.0,114.0,111.0,222.0,144
,,199.0,219.0,169.0,10.0,156.0,242
,,249.0,208.0,113.0,192.0,107.0,227
,,167.0,22.0,114.0,130.0,18.0,99
,,68.0,18.0,253.0,130.0,223.0,139
,,34.0,214.0,200.0,119.0,84.0,193
,,179.0,126.0,17.0,48.0,248.0,182
,,22.0,223.0,110.0,71.0,191.0,226
,,8.0,169.0,177.0,228.0,123.0,223
,,223.0,253.0,81.0,61.0,211.0,41
,,46.0,29.0,213.0,235.0,53.0,53
,,250.0,104.0,104.0,22.0,78.0,188
,,166.0,120.0,201.0,215.0,67.0,36
,,207.0,24.0,153.0,230.0,37.0,5
,,231.0,61.0,73.0,11.0,123.0,255
,,104.0,26.0,225.0,29.0,73.0,136
,,42.0,207.0,63.0,83.0,9.0,112
,,199.0,126.0,55.0,102.0,67.0,191
,,121.0,108.0,221.0,8.0,133.0,21
,,103.0,7.0,5.0,217.0,115.0,83
,,26.0,152.0,43.0,121.0,245.0,72
,,93.0,224.0,1.0,95.0,247.0,134
,,18.0,85.0,63.0,197.0,233.0,89
,,108.0,2.0,23.0,218.0,200.0,115
,,81.0,230.0,160.0,84.0,124.0,39
,,203.0,175.0,78.0,229.0,184.0,82
,,224.0,252.0,232.0,34.0,132.0,55
,,9.0,35.0,159.0,92.0,168.0,129
,,239.0,62.0,222.0,38.0,2.0,109
,,210.0,9.0,223.0,108.0,45.0,217
,,119.0,43.0,196.0,89.0,196.0,104
,,214.0,224.0,206.0,157.0,168.0,25
,,67.0,153.0,231.0,175.0,220.0,214
,,223.0,133.0,85.0,9.0,36.0,165
,,250.0,114.0,240.0,217.0,1.0,222
,,23.0,183.0,48.0,162.0,159.0,179
,,89.0,165.0,232.0,94.0,200.0,185
,,,71.0,129.0,96.0,161.0,148
,,,93.0,26.0,28.0,59.0,122
,,,5.0,131.0,168.0,126.0,59
,,,155.0,11.0,187.0,32.0,13
,,,91.0,220.0,97.0,159.0,150
,,,112.0,52.0,235.0,155.0,10
,,,74.0,65.0,39.0,177.0,81
,,,8.0,34.0,162.0,12.0,163
,,,132.0,38.0,130.0,136.0,33
,,,182.0,150.0,84.0,28.0,248
,,,186.0,48.0,164.0,220.0,4
,,,97.0,183.0,124.0,205.0,92
,,,1.0,13.0,69.0,9.0,3
,,,172.0,62.0,148.0,183.0,248
,,,218.0,59.0,3.0,70.0,211
,,,179.0,137.0,134.0,95.0,235
,,,115.0,66.0,158.0,100.0,180
,,,124.0,136.0,248.0,118.0,243
,,,91.0,59.0,169.0,26.0,173
,,,126.0,42.0,48.0,224.0,74
,,,236.0,113.0,224.0,87.0,218
,,,47.0,38.0,25.0,54.0,19
,,,213.0,250.0,158.0,238.0,65
,,,213.0,228.0,98.0,53.0,104
,,,83.0,50.0,208.0,165.0,215
,,,88.0,100.0,251.0,17.0,245
,,,8.0,15.0,158.0,201.0,251
,,,3.0,185.0,48.0,136.0,209
,,,42.0,167.0,17.0,242.0,3
,,,223.0,202.0,112.0,45.0,128
,,,89.0,165.0,102.0,170.0,50
,,,189.0,208.0,225.0,5.0,75
,,,61.0,194.0,134.0,229.0,237
,,,12.0,135.0,225.0,181.0,111
,,,76.0,2.0,176.0,225.0,247
,,,204.0,179.0,185.0,122.0,224
,,,255.0,126.0,41.0,165.0,104
,,,82.0,49.0,160.0,178.0,44
,,,252.0,51.0,224.0,4.0,224
,,,65.0,185.0,28.0,166.0,220
,,,38.0,113.0,159.0,26.0,200
,,,6.0,3.0,126.0,128.0,204
,,,78.0,214.0,149.0,212.0,29
,,,236.0,110.0,33.0,51.0,159
,,,231.0,153.0,46.0,221.0,39
,,,130.0,147.0,188.0,237.0,17
,,,32.0,117.0,54.0,112.0,207
,,,7.0,150.0,98.0,167.0,131
,,,180.0,11.0,253.0,97.0,161
,,,156.0,46.0,40.0,9.0,116
,,,81.0,72.0,214.0,60.0,102
,,,247.0,67.0,12.0,239.0,64
,,,166.0,51.0,91.0,75.0,101
,,,102.0,88.0,1.0,239.0,159
,,,45.0,76.0,104.0,172.0,112
,,,52.0,242.0,69.0,157.0,222
,,,244.0,162.0,229.0,135.0,1
,,,195.0,64.0,124.0,14.0,122
,,,0.0,63.0,178.0,34.0,170
,,,218.0,12.0,216.0,193.0,171
,,,126.0,255.0,24.0,93.0,134
,,,239.0,252.0,148.0,22.0,71
,,,37.0,201.0,127.0,246.0,67
,,,150.0,108.0,91.0,179.0,11
,,,119.0,5.0,210.0,140.0,206
,,,51.0,246.0,28.0,67.0,80
,,,113.0,196.0,43.0,223.0,160
,,,32.0,116.0,123.0,216.0,172
,,,58.0,251.0,38.0,163.0,40
,,,15.0,172.0,50.0,51.0,46
,,,102.0,126.0,71.0,182.0,164
,,,225.0,146.0,176.0,42.0,153
,,,211.0,83.0,253.0,125.0,83
,,,133.0,20.0,158.0,119.0,222
,,,180.0,200.0,14.0,150.0,26
,,,183.0,72.0,8.0,85.0,53
,,,161.0,30.0,195.0,17.0,150
,,,73.0,19.0,78.0,203.0,164
,,,24.0,55.0,4.0,192.0,186
,,,131.0,15.0,76.0,228.0,56
,,,220.0,144.0,81.0,56.0,26
,,,237.0,127.0,89.0,51.0,203
,,,240.0,201.0,35.0,208.0,167
,,,129.0,216.0,221.0,134.0,200
,,,166.0,131.0,124.0,22.0,70
,,,149.0,105.0,168.0,174.0,15
,,,171.0,119.0,204.0,162.0,91
,,,253.0,51.0,21.0,121.0,216
,,,51.0,36.0,18.0,184.0,189
,,,13.0,63.0,207.0,247.0,246
,,,167.0,34.0,167.0,163.0,184
,,,247.0,39.0,23.0,137.0,21
,,,26.0,93.0,249.0,29.0,208
,,,119.0,34.0,253.0,125.0,185
,,,190.0,103.0,5.0,105.0,184
,,,51.0,57.0,9.0,88.0,126
,,,170.0,153.0,114.0,170.0,36
,,,190.0,176.0,84.0,183.0,253
,,,78.0,162.0,211.0,177.0,29
,,,230.0,71.0,107.0,246.0,238
,,,243.0,225.0,201.0,242.0,49
,,,106.0,227.0,140.0,39.0,138
,,,17.0,116.0,245.0,41.0,243
,,,84.0,181.0,26.0,245.0,234
,,,84.0,217.0,167.0,215.0,97
,,,95.0,90.0,138.0,72.0,242
,,,251.0,189.0,134.0,72.0,45
,,,135.0,216.0,152.0,207.0,50
,,,27.0,111.0,142.0,102.0,8
,,,23.0,190.0,50.0,251.0,31
,,,35.0,22.0,206.0,206.0,150
,,,190.0,59.0,207.0,226.0,129
,,,105.0,215.0,128.0,71.0,59
,,,156.0,53.0,85.0,217.0,141
,,,40.0,135.0,238.0,39.0,119
,,,51.0,226.0,119.0,247.0,134
,,,232.0,30.0,52.0,135.0,182
,,,204.0,169.0,247.0,205.0,215
,,,185.0,83.0,3.0,51.0,197
,,,250.0,218.0,33.0,44.0,185
,,,122.0,147.0,136.0,85.0,122
,,,226.0,172.0,23.0,58.0,98
,,,16.0,240.0,224.0,252.0,111
,,,227.0,155.0,80.0,38.0,62
,,,252.0,79.0,27.0,26.0,108
,,,28.0,127.0,239.0,170.0,125
,,,202.0,125.0,100.0,187.0,145
,,,200.0,40.0,226.0,243.0,176
,,,47.0,161.0,52.0,107.0,139
,,,229.0,91.0,97.0,108.0,1
,,,249.0,101.0,134.0,135.0,135
,,,110.0,18.0,90.0,213.0,249
,,,206.0,121.0,235.0,112.0,69
,,,234.0,22.0,246.0,101.0,78
,,,166.0,108.0,46.0,186.0,143
,,,56.0,131.0,151.0,39.0,178
,,,82.0,237.0,196.0,19.0,223
,,,68.0,74.0,101.0,232.0,62
,,,40.0,246.0,254.0,43.0,86
,,,124.0,248.0,226.0,204.0,168
,,,131.0,27.0,172.0,205.0,60
,,,107.0,35.0,90.0,24.0,191
,,,225.0,90.0,82.0,245.0,216
,,,8.0,14.0,50.0,1.0,42
,,,229.0,54.0,209.0,110.0,42
,,,76.0,233.0,76.0,176.0,166
,,,140.0,48.0,61.0,52.0,142
,,,80.0,73.0,22.0,107.0,93
,,,39.0,104.0,144.0,65.0,79
,,,156.0,111.0,160.0,121.0,97
,,,2.0,227.0,162.0,142.0,0
,,,239.0,77.0,227.0,184.0,255
,,,238.0,127.0,82.0,119.0,251
,,,27.0,201.0,93.0,123.0,74
,,,190.0,147.0,248.0,103.0,35
,,,29.0,141.0,248.0,190.0,7
,,,181.0,239.0,162.0,110.0,145
,,,90.0,82.0,30.0,195.0,160
,,,17.0,170.0,165.0,180.0,124
,,,107.0,66.0,129.0,172.0,103
,,,30.0,170.0,252.0,161.0,136
,,,14.0,168.0,92.0,46.0,250
,,,195.0,56.0,196.0,42.0,148
,,,23.0,62.0,221.0,70.0,168
,,,103.0,85.0,184.0,201.0,49
,,,157.0,215.0,1.0,58.0,126
,,,202.0,17.0,205.0,137.0,25
,,,53.0,50.0,51.0,78.0,48
,,,7.0,36.0,76.0,84.0,220
,,,130.0,192.0,178.0,230.0,182
,,,175.0,31.0,198.0,41.0,20
,,,250.0,209.0,175.0,192.0,198
,,,181.0,153.0,7.0,199.0,96
,,,232.0,145.0,115.0,43.0,169
,,,89.0,247.0,176.0,206.0,68
,,,254.0,223.0,47.0,88.0,68
,,,112.0,131.0,111.0,188.0,64
,,,105.0,157.0,249.0,54.0,14
,,,48.0,6.0,198.0,22.0,224
,,,239.0,3.0,149.0,19.0,94
,,,43.0,143.0,111.0,171.0,150
,,,217.0,220.0,112.0,141.0,208
,,,118.0,157.0,108.0,139.0,83
,,,251.0,0.0,224.0,224.0,137
,,,46.0,215.0,213.0,18.0,42
,,,16.0,41.0,5.0,26.0,44
,,,72.0,76.0,158.0,54.0,17
,,,101.0,140.0,23.0,183.0,19
,,,93.0,81.0,220.0,92.0,102
,,,70.0,244.0,65.0,92.0,25
,,,172.0,240.0,15.0,139.0,116
,,,27.0,213.0,228.0,200.0,108
,,,161.0,189.0,248.0,145.0,250
,,,136.0,33.0,203.0,120.0,54
,,,194.0,186.0,245.0,5.0,201
,,,202.0,245.0,133.0,94.0,108
,,,12.0,35.0,13.0,21.0,184
,,,145.0,212.0,251.0,47.0,64
,,,216.0,148.0,156.0,5.0,60
,,,5.0,244.0,109.0,164.0,100
,,,32.0,121.0,94.0,115.0,236
,,,5.0,85.0,246.0,254.0,209
,,,139.0,186.0,138.0,219.0,236
,,,135.0,59.0,60.0,230.0,50
,,,65.0,120.0,147.0,235.0,57
,,,180.0,243.0,205.0,18.0,72
,,,200.0,37.0,53.0,88.0,195
,,,243.0,77.0,247.0,144.0,11
,,,127.0,186.0,86.0,107.0,232
,,,147.0,81.0,201.0,229.0,126
,,,81.0,78.0,249.0,249.0,56
,,,7.0,2.0,10.0,172.0,98
,,,177.0,72.0,56.0,167.0,99
,,,0.0,24.0,249.0,217.0,28
,,,197.0,151.0,21.0,122.0,102
,,,100.0,38.0,35.0,62.0,207
,,,28.0,102.0,198.0,255.0,28
,,,123.0,229.0,140.0,37.0,120
,,,165.0,6.0,93.0,128.0,138
,,,53.0,26.0,122.0,57.0,26
,,,239.0,88.0,72.0,243.0,106
,,,204.0,208.0,36.0,157.0,144
,,,109.0,243.0,156.0,176.0,175
,,,83.0,206.0,41.0,168.0,121
,,,81.0,163.0,138.0,108.0,85
,,,105.0,99.0,195.0,41.0,233
,,,28.0,23.0,246.0,246.0,90
,,,251.0,127.0,170.0,220.0,47
,,,113.0,5.0,140.0,185.0,154
,,,52.0,164.0,39.0,210.0,208
,,,17.0,67.0,106.0,83.0,177
,,,158.0,6.0,10.0,105.0,175
,,,11.0,204.0,174.0,240.0,179
,,,58.0,113.0,170.0,69.0,224
,,,181.0,54.0,244.0,191.0,139
,,,242.0,157.0,159.0,78.0,142
,,,88.0,168.0,249.0,89.0,175
,,,154.0,248.0,210.0,246.0,211
,,,175.0,194.0,95.0,21.0,96
,,,248.0,10.0,172.0,174.0,77
,,,20.0,113.0,69.0,62.0,14
,,,91.0,140.0,71.0,82.0,36
,,,232.0,187.0,243.0,171.0,32
,,,253.0,21.0,79.0,247.0,63
,,,230.0,21.0,147.0,33.0,202
,,,168.0,124.0,193.0,233.0,131
,,,154.0,142.0,6.0,209.0,22
,,,251.0,48.0,38.0,25.0,44
,,,80.0,243.0,68.0,71.0,182
,,,176.0,120.0,91.0,205.0,26
,,,196.0,144.0,215.0,130.0,186
,,,246.0,224.0,69.0,70.0,92
,,,234.0,239.0,236.0,244.0,142
,,,40.0,237.0,29.0,71.0,203
,,,209.0,254.0,114.0,9.0,240
,,,132.0,80.0,39.0,24.0,71
,,,,92.0,21.0,22.0,247
,,,,29.0,148.0,178.0,75
,,,,123.0,191.0,3.0,176
,,,,204.0,87.0,234.0,104
,,,,233.0,251.0,28.0,160
,,,,254.0,120.0,198.0,143
,,,,180.0,135.0,95.0,177
,,,,9.0,25.0,169.0,24
,,,,15.0,86.0,97.0,6
,,,,129.0,74.0,166.0,8
,,,,177.0,216.0,246.0,243
,,,,36.0,243.0,150.0,217
,,,,69.0,103.0,100.0,25
,,,,207.0,149.0,0.0,221
,,,,62.0,138.0,107.0,239
,,,,131.0,82.0,144.0,153
,,,,253.0,225.0,29.0,4
,,,,28.0,97.0,88.0,228
,,,,55.0,118.0,56.0,235
,,,,97.0,116.0,19.0,150
,,,,39.0,186.0,51.0,28
,,,,113.0,100.0,176.0,130
,,,,24.0,195.0,225.0,204
,,,,238.0,36.0,71.0,148
,,,,214.0,5.0,120.0,8
,,,,203.0,7.0,199.0,38
,,,,130.0,190.0,19.0,183
,,,,205.0,252.0,85.0,65
,,,,70.0,62.0,130.0,154
,,,,137.0,186.0,203.0,32
,,,,148.0,47.0,55.0,26
,,,,56.0,110.0,252.0,171
,,,,28.0,130.0,141.0,46
,,,,8.0,71.0,104.0,63
,,,,103.0,243.0,91.0,103
,,,,202.0,197.0,148.0,132
,,,,33.0,157.0,56.0,40
,,,,54.0,164.0,23.0,113
,,,,108.0,203.0,65.0,241
,,,,5.0,125.0,205.0,155
,,,,233.0,251.0,225.0,138
,,,,161.0,75.0,56.0,179
,,,,11.0,222.0,215.0,169
,,,,28.0,113.0,28.0,56
,,,,177.0,47.0,229.0,32
,,,,126.0,142.0,41.0,183
,,,,231.0,138.0,99.0,198
,,,,75.0,8.0,228.0,37
,,,,248.0,75.0,65.0,191
,,,,247.0,72.0,174.0,142
,,,,155.0,144.0,97.0,102
,,,,56.0,166.0,252.0,203
,,,,28.0,38.0,63.0,61
,,,,221.0,239.0,26.0,181
,,,,91.0,184.0,238.0,205
,,,,14.0,251.0,161.0,171
,,,,142.0,87.0,182.0,3
,,,,169.0,153.0,88.0,242
,,,,28.0,50.0,106.0,178
,,,,66.0,245.0,166.0,231
,,,,191.0,177.0,64.0,24
,,,,134.0,0.0,96.0,243
,,,,111.0,21.0,203.0,43
,,,,7.0,74.0,152.0,167
,,,,173.0,176.0,114.0,91
,,,,254.0,243.0,23.0,133
,,,,1.0,250.0,45.0,76
,,,,30.0,226.0,158.0,234
,,,,39.0,216.0,154.0,97
,,,,32.0,194.0,15.0,24
,,,,201.0,228.0,60.0,105
,,,,222.0,61.0,66.0,161
,,,,83.0,173.0,6.0,208
,,,,56.0,33.0,80.0,110
,,,,128.0,150.0,128.0,248
,,,,159.0,203.0,93.0,199
,,,,242.0,252.0,58.0,229
,,,,75.0,143.0,115.0,110
,,,,133.0,215.0,42.0,124
,,,,206.0,97.0,40.0,91
,,,,200.0,99.0,72.0,68
,,,,65.0,253.0,137.0,145
,,,,203.0,22.0,48.0,124
,,,,3.0,218.0,187.0,129
,,,,176.0,173.0,91.0,79
,,,,44.0,142.0,179.0,21
,,,,152.0,241.0,68.0,25
,,,,251.0,126.0,234.0,132
,,,,60.0,195.0,224.0,106
,,,,41.0,14.0,7.0,49
,,,,102.0,204.0,100.0,191
,,,,175.0,172.0,178.0,195
,,,,195.0,106.0,78.0,196
,,,,76.0,95.0,203.0,173
,,,,118.0,195.0,227.0,67
,,,,71.0,196.0,120.0,255
,,,,247.0,201.0,61.0,38
,,,,132.0,112.0,169.0,122
,,,,123.0,172.0,110.0,174
,,,,36.0,246.0,196.0,208
,,,,112.0,52.0,233.0,242
,,,,189.0,151.0,129.0,173
