array_0,array_1,array_2,array_3,array_4,array_5,array_6,array_7
52.0,17.0,252.0,143.0,177.0,103.0,46.0,124
24.0,21.0,89.0,107.0,40.0,125.0,63.0,77
188.0,237.0,163.0,91.0,100.0,144.0,243.0,227
89.0,167.0,104.0,90.0,89.0,179.0,244.0,94
206.0,197.0,119.0,130.0,137.0,115.0,39.0,183
31.0,185.0,81.0,72.0,158.0,89.0,5.0,190
172.0,52.0,70.0,19.0,73.0,12.0,147.0,38
156.0,77.0,158.0,175.0,128.0,74.0,226.0,58
59.0,253.0,70.0,226.0,165.0,203.0,227.0,120
65.0,132.0,3.0,87.0,112.0,41.0,97.0,17
74.0,177.0,46.0,133.0,102.0,2.0,52.0,82
62.0,31.0,53.0,85.0,127.0,133.0,191.0,156
254.0,237.0,54.0,130.0,97.0,149.0,219.0,201
39.0,203.0,6.0,31.0,61.0,111.0,236.0,80
224.0,225.0,127.0,77.0,95.0,49.0,26.0,207
222.0,0.0,226.0,8.0,18.0,178.0,109.0,202
89.0,143.0,117.0,139.0,243.0,237.0,104.0,124
130.0,70.0,26.0,188.0,43.0,77.0,160.0,172
130.0,67.0,183.0,68.0,100.0,233.0,131.0,92
225.0,149.0,68.0,193.0,22.0,143.0,39.0,177
125.0,120.0,73.0,198.0,249.0,87.0,32.0,203
117.0,78.0,71.0,114.0,123.0,94.0,243.0,249
235.0,228.0,180.0,12.0,173.0,37.0,145.0,137
62.0,98.0,104.0,112.0,87.0,222.0,161.0,4
,13.0,64.0,198.0,189.0,120.0,129.0,250
,106.0,236.0,92.0,34.0,171.0,242.0,72
,135.0,7.0,149.0,73.0,211.0,27.0,17
,212.0,219.0,1.0,200.0,226.0,31.0,204
,189.0,3.0,177.0,186.0,92.0,246.0,48
,27.0,3.0,7.0,174.0,25.0,0.0,206
,19.0,184.0,237.0,254.0,134.0,58.0,5
,109.0,133.0,214.0,100.0,10.0,212.0,106
,2.0,91.0,73.0,35.0,98.0,12.0,16
,18.0,191.0,244.0,251.0,5.0,85.0,19
,123.0,121.0,103.0,255.0,37.0,211.0,134
,201.0,104.0,91.0,244.0,199.0,39.0,47
,31.0,55.0,20.0,112.0,76.0,167.0,232
,176.0,215.0,108.0,138.0,12.0,143.0,234
,2.0,61.0,181.0,87.0,70.0,215.0,2
,176.0,100.0,167.0,61.0,22.0,167.0,21
,83.0,144.0,221.0,17.0,27.0,171.0,141
,145.0,98.0,34.0,231.0,12.0,2.0,221
,57.0,63.0,113.0,23.0,204.0,42.0,136
,228.0,52.0,156.0,103.0,155.0,55.0,161
,34.0,221.0,158.0,236.0,9.0,10.0,218
,45.0,86.0,87.0,59.0,184.0,145.0,244
,97.0,100.0,131.0,202.0,78.0,33.0,52
,91.0,56.0,196.0,125.0,31.0,92.0,248
,72.0,38.0,22.0,208.0,21.0,230.0,234
,211.0,251.0,103.0,22.0,46.0,107.0,182
,219.0,120.0,167.0,39.0,126.0,202.0,187
,157.0,7.0,98.0,137.0,19.0,24.0,121
,62.0,200.0,231.0,227.0,209.0,226.0,191
,119.0,127.0,53.0,169.0,65.0,92.0,91
,250.0,90.0,147.0,42.0,248.0,26.0,201
,61.0,156.0,32.0,74.0,225.0,35.0,0
,206.0,176.0,5.0,163.0,15.0,212.0,32
,169.0,130.0,110.0,85.0,229.0,79.0,18
,241.0,193.0,75.0,92.0,237.0,132.0,192
,119.0,1.0,225.0,204.0,24.0,11.0,63
,31.0,37.0,12.0,64.0,77.0,7.0,179
,116.0,173.0,26.0,2.0,61.0,147.0,71
,179.0,205.0,162.0,196.0,129.0,5.0,220
,143.0,133.0,185.0,3.0,60.0,158.0,228
,242.0,138.0,135.0,158.0,196.0,107.0,171
,65.0,209.0,25.0,110.0,30.0,187.0,216
,94.0,30.0,147.0,22.0,139.0,87.0,28
,15.0,10.0,198.0,156.0,96.0,122.0,152
,52.0,102.0,156.0,130.0,10.0,14.0,132
,125.0,39.0,57.0,114.0,57.0,15.0,66
,76.0,213.0,226.0,96.0,95.0,147.0,201
,40.0,50.0,90.0,169.0,151.0,255.0,134
,186.0,208.0,113.0,136.0,229.0,119.0,251
,112.0,69.0,7.0,212.0,78.0,213.0,2
,118.0,156.0,174.0,234.0,68.0,3.0,214
,132.0,47.0,51.0,10.0,152.0,74.0,129
,24.0,228.0,173.0,76.0,180.0,104.0,134
,249.0,21.0,166.0,183.0,0.0,127.0,119
,50.0,236.0,199.0,216.0,130.0,103.0,216
,126.0,242.0,31.0,0.0,5.0,251.0,12
,192.0,23.0,244.0,187.0,172.0,242.0,212
,248.0,100.0,224.0,249.0,206.0,228.0,229
,154.0,175.0,200.0,102.0,165.0,219.0,209
,220.0,16.0,100.0,31.0,78.0,122.0,43
,35.0,30.0,39.0,191.0,231.0,75.0,170
,192.0,103.0,40.0,133.0,221.0,174.0,134
,26.0,121.0,231.0,155.0,247.0,182.0,110
,250.0,189.0,41.0,175.0,198.0,121.0,170
,,172.0,129.0,151.0,83.0,8.0,138
,,149.0,173.0,244.0,140.0,207.0,2
,,12.0,164.0,25.0,119.0,225.0,232
,,91.0,68.0,200.0,185.0,139.0,117
,,65.0,169.0,218.0,124.0,229.0,74
,,99.0,100.0,134.0,120.0,121.0,214
,,180.0,81.0,54.0,231.0,51.0,210
,,117.0,76.0,226.0,109.0,193.0,20
,,116.0,82.0,247.0,192.0,43.0,102
,,122.0,238.0,54.0,72.0,124.0,5
,,217.0,83.0,228.0,46.0,147.0,175
,,153.0,47.0,21.0,216.0,194.0,59
,,155.0,114.0,221.0,71.0,238.0,193
,,98.0,209.0,231.0,216.0,58.0,217
,,85.0,128.0,81.0,209.0,102.0,106
,,141.0,21.0,60.0,87.0,93.0,95
,,139.0,0.0,213.0,224.0,41.0,208
,,76.0,242.0,191.0,73.0,46.0,221
,,188.0,217.0,186.0,79.0,70.0,81
,,67.0,180.0,156.0,11.0,26.0,122
,,130.0,174.0,108.0,194.0,149.0,50
,,24.0,240.0,33.0,30.0,209.0,48
,,251.0,115.0,73.0,89.0,197.0,227
,,119.0,219.0,58.0,160.0,26.0,236
,,122.0,34.0,63.0,36.0,164.0,46
,,63.0,15.0,241.0,44.0,223.0,70
,,214.0,244.0,205.0,201.0,86.0,211
,,246.0,81.0,242.0,70.0,232.0,93
,,107.0,149.0,194.0,93.0,60.0,79
,,3.0,156.0,15.0,196.0,180.0,9
,,191.0,206.0,60.0,159.0,224.0,160
,,154.0,194.0,204.0,226.0,29.0,37
,,225.0,19.0,0.0,240.0,108.0,217
,,81.0,176.0,53.0,4.0,164.0,22
,,252.0,138.0,195.0,76.0,226.0,182
,,198.0,78.0,109.0,31.0,1.0,119
,,123.0,60.0,50.0,17.0,22.0,171
,,110.0,116.0,237.0,56.0,233.0,145
,,155.0,146.0,36.0,239.0,138.0,26
,,177.0,120.0,240.0,43.0,70.0,172
,,185.0,218.0,124.0,156.0,40.0,85
,,234.0,133.0,118.0,121.0,147.0,91
,,83.0,63.0,28.0,53.0,240.0,235
,,227.0,14.0,239.0,56.0,21.0,116
,,52.0,163.0,221.0,79.0,142.0,227
,,3.0,109.0,164.0,199.0,4.0,91
,,231.0,121.0,227.0,48.0,145.0,62
,,63.0,254.0,150.0,31.0,141.0,22
,,83.0,156.0,131.0,54.0,56.0,1
,,127.0,163.0,222.0,40.0,162.0,83
,,234.0,154.0,115.0,47.0,184.0,205
,,95.0,19.0,235.0,204.0,165.0,34
,,104.0,88.0,238.0,6.0,151.0,230
,,7.0,85.0,24.0,9.0,38.0,89
,,224.0,52.0,120.0,255.0,0.0,64
,,60.0,158.0,124.0,184.0,186.0,91
,,149.0,86.0,86.0,188.0,177.0,120
,,216.0,227.0,127.0,50.0,122.0,153
,,60.0,47.0,148.0,74.0,232.0,59
,,120.0,89.0,128.0,46.0,174.0,118
,,52.0,209.0,142.0,199.0,37.0,71
,,10.0,47.0,197.0,11.0,201.0,102
,,226.0,35.0,169.0,240.0,146.0,60
,,92.0,175.0,221.0,65.0,236.0,254
,,194.0,57.0,64.0,193.0,87.0,118
,,249.0,50.0,161.0,65.0,119.0,248
,,76.0,56.0,165.0,169.0,22.0,23
,,211.0,158.0,110.0,217.0,55.0,1
,,24.0,67.0,41.0,108.0,95.0,50
,,248.0,29.0,192.0,140.0,87.0,240
,,146.0,168.0,145.0,97.0,112.0,202
,,137.0,199.0,237.0,59.0,41.0,214
,,79.0,200.0,115.0,249.0,88.0,56
,,11.0,26.0,4.0,2.0,116.0,45
,,18.0,113.0,81.0,215.0,82.0,131
,,181.0,224.0,18.0,54.0,99.0,144
,,252.0,94.0,51.0,243.0,138.0,10
,,162.0,89.0,54.0,157.0,240.0,129
,,229.0,110.0,123.0,161.0,235.0,33
,,181.0,98.0,131.0,227.0,96.0,41
,,104.0,180.0,129.0,71.0,203.0,65
,,241.0,199.0,112.0,104.0,160.0,122
,,213.0,217.0,200.0,72.0,142.0,117
,,69.0,140.0,182.0,39.0,68.0,136
,,25.0,66.0,90.0,161.0,228.0,135
,,229.0,68.0,238.0,227.0,164.0,157
,,5.0,183.0,60.0,9.0,83.0,45
,,67.0,40.0,113.0,202.0,195.0,15
,,51.0,25.0,233.0,159.0,26.0,46
,,189.0,220.0,89.0,78.0,188.0,22
,,149.0,239.0,87.0,78.0,31.0,98
,,115.0,28.0,38.0,144.0,44.0,200
,,88.0,85.0,160.0,176.0,19.0,236
,,43.0,111.0,154.0,73.0,194.0,119
,,185.0,231.0,189.0,157.0,225.0,172
,,132.0,151.0,71.0,72.0,38.0,39
,,211.0,114.0,126.0,65.0,155.0,190
,,145.0,114.0,3.0,133.0,224.0,25
,,163.0,152.0,57.0,178.0,154.0,38
,,64.0,147.0,33.0,223.0,255.0,241
,,14.0,205.0,108.0,184.0,158.0,242
,,172.0,206.0,89.0,1.0,146.0,233
,,188.0,31.0,153.0,68.0,118.0,38
,,210.0,88.0,128.0,63.0,11.0,29
,,128.0,65.0,128.0,15.0,254.0,203
,,147.0,108.0,241.0,245.0,82.0,33
,,104.0,201.0,63.0,104.0,246.0,166
,,31.0,220.0,42.0,239.0,220.0,72
,,223.0,201.0,126.0,235.0,226.0,216
,,132.0,88.0,137.0,10.0,249.0,26
,,173.0,171.0,243.0,198.0,68.0,218
,,97.0,5.0,238.0,87.0,245.0,189
,,68.0,227.0,124.0,53.0,62.0,86
,,227.0,113.0,164.0,227.0,93.0,12
,,134.0,18.0,204.0,152.0,118.0,190
,,186.0,57.0,150.0,15.0,242.0,176
,,10.0,46.0,90.0,62.0,24.0,180
,,250.0,235.0,80.0,223.0,190.0,232
,,21.0,174.0,220.0,81.0,159.0,42
,,199.0,93.0,70.0,150.0,175.0,1
,,139.0,63.0,71.0,108.0,239.0,28
,,126.0,245.0,241.0,210.0,203.0,22
,,220.0,180.0,75.0,58.0,198.0,80
,,28.0,111.0,128.0,46.0,36.0,24
,,247.0,248.0,192.0,128.0,150.0,231
,,102.0,55.0,148.0,118.0,179.0,201
,,126.0,247.0,224.0,146.0,132.0,219
,,36.0,206.0,228.0,16.0,5.0,35
,,,82.0,177.0,217.0,149.0,235
,,,101.0,163.0,204.0,116.0,3
,,,36.0,199.0,96.0,160.0,56
,,,220.0,223.0,113.0,131.0,0
,,,4.0,209.0,30.0,12.0,210
,,,32.0,198.0,57.0,35.0,13
,,,147.0,132.0,5.0,191.0,105
,,,7.0,221.0,228.0,15.0,242
,,,59.0,134.0,95.0,76.0,9
,,,207.0,210.0,181.0,187.0,119
,,,138.0,72.0,118.0,7.0,48
,,,210.0,188.0,228.0,243.0,224
,,,165.0,131.0,27.0,84.0,86
,,,172.0,103.0,38.0,192.0,53
,,,181.0,42.0,178.0,247.0,173
,,,234.0,51.0,21.0,241.0,163
,,,33.0,143.0,53.0,49.0,169
,,,196.0,47.0,149.0,158.0,45
,,,180.0,22.0,24.0,12.0,54
,,,110.0,96.0,70.0,175.0,236
,,,170.0,220.0,227.0,117.0,105
,,,253.0,44.0,138.0,148.0,39
,,,239.0,78.0,101.0,47.0,214
,,,167.0,87.0,199.0,124.0,182
,,,192.0,46.0,128.0,205.0,115
,,,54.0,6.0,10.0,41.0,214
,,,35.0,134.0,102.0,68.0,61
,,,49.0,29.0,5.0,245.0,76
,,,77.0,39.0,42.0,181.0,208
,,,202.0,99.0,142.0,250.0,71
,,,144.0,35.0,200.0,105.0,197
,,,139.0,57.0,90.0,6.0,213
,,,176.0,5.0,179.0,69.0,113
,,,3.0,90.0,167.0,115.0,79
,,,162.0,79.0,28.0,2.0,235
,,,25.0,118.0,150.0,251.0,163
,,,175.0,61.0,219.0,231.0,50
,,,191.0,78.0,248.0,38.0,121
,,,145.0,226.0,10.0,79.0,153
,,,95.0,176.0,66.0,43.0,123
,,,11.0,247.0,73.0,21.0,140
,,,35.0,71.0,52.0,148.0,164
,,,187.0,136.0,177.0,60.0,252
,,,134.0,246.0,45.0,216.0,184
,,,68.0,108.0,29.0,203.0,193
,,,59.0,169.0,75.0,197.0,156
,,,16.0,120.0,216.0,61.0,74
,,,43.0,12.0,13.0,91.0,161
,,,83.0,62.0,26.0,195.0,166
,,,246.0,38.0,40.0,88.0,68
,,,207.0,161.0,42.0,73.0,147
,,,120.0,25.0,158.0,46.0,3
,,,140.0,74.0,4.0,2.0,221
,,,180.0,183.0,1.0,195.0,106
,,,14.0,221.0,196.0,198.0,193
,,,85.0,228.0,126.0,41.0,239
,,,7.0,118.0,65.0,216.0,110
,,,23.0,13.0,221.0,22.0,237
,,,21.0,172.0,233.0,103.0,38
,,,225.0,58.0,8.0,88.0,143
,,,254.0,35.0,231.0,10.0,147
,,,187.0,39.0,7.0,244.0,131
,,,144.0,66.0,159.0,55.0,204
,,,144.0,7.0,24.0,40.0,183
,,,48.0,106.0,66.0,100.0,64
,,,126.0,236.0,35.0,247.0,204
,,,104.0,31.0,3.0,63.0,67
,,,68.0,75.0,38.0,78.0,203
,,,99.0,61.0,72.0,178.0,201
,,,193.0,217.0,220.0,40.0,223
,,,184.0,6.0,131.0,77.0,6
,,,10.0,58.0,226.0,138.0,242
,,,37.0,91.0,157.0,135.0,78
,,,89.0,194.0,161.0,118.0,174
,,,151.0,95.0,48.0,167.0,154
,,,147.0,238.0,228.0,44.0,62
,,,235.0,176.0,171.0,111.0,137
,,,22.0,53.0,55.0,105.0,201
,,,158.0,94.0,134.0,132.0,185
,,,75.0,18.0,228.0,137.0,62
,,,124.0,66.0,129.0,147.0,36
,,,145.0,68.0,35.0,68.0,105
,,,84.0,155.0,162.0,116.0,108
,,,30.0,227.0,154.0,230.0,26
,,,59.0,127.0,108.0,211.0,82
,,,106.0,11.0,207.0,1.0,89
,,,238.0,140.0,188.0,199.0,166
,,,2.0,52.0,176.0,225.0,67
,,,223.0,139.0,204.0,47.0,252
,,,11.0,43.0,18.0,29.0,123
,,,31.0,133.0,163.0,184.0,199
,,,31.0,240.0,46.0,52.0,16
,,,136.0,177.0,170.0,240.0,4
,,,196.0,44.0,27.0,198.0,135
,,,23.0,57.0,152.0,143.0,58
,,,168.0,156.0,214.0,131.0,113
,,,246.0,42.0,149.0,121.0,222
,,,94.0,42.0,59.0,3.0,50
,,,40.0,57.0,238.0,6.0,182
,,,23.0,238.0,104.0,60.0,233
,,,127.0,106.0,35.0,129.0,124
,,,106.0,251.0,222.0,196.0,228
,,,99.0,65.0,254.0,128.0,139
,,,158.0,69.0,174.0,170.0,190
,,,135.0,140.0,193.0,61.0,235
,,,71.0,55.0,125.0,69.0,4
,,,190.0,25.0,27.0,145.0,150
,,,49.0,196.0,106.0,170.0,34
,,,72.0,85.0,186.0,88.0,137
,,,59.0,248.0,188.0,167.0,57
,,,75.0,254.0,65.0,191.0,33
,,,72.0,224.0,219.0,50.0,41
,,,254.0,45.0,239.0,168.0,96
,,,92.0,225.0,147.0,29.0,241
,,,156.0,251.0,231.0,228.0,229
,,,114.0,188.0,122.0,22.0,247
,,,229.0,211.0,67.0,168.0,184
,,,114.0,218.0,247.0,11.0,163
,,,49.0,181.0,184.0,81.0,97
,,,80.0,165.0,113.0,167.0,87
,,,207.0,3.0,119.0,83.0,73
,,,183.0,48.0,175.0,104.0,104
,,,179.0,63.0,168.0,67.0,47
,,,132.0,224.0,51.0,18.0,200
,,,108.0,214.0,67.0,172.0,114
,,,161.0,39.0,52.0,133.0,202
,,,132.0,201.0,3.0,173.0,121
,,,102.0,252.0,22.0,22.0,60
,,,61.0,183.0,12.0,52.0,41
,,,211.0,171.0,180.0,162.0,198
,,,3.0,198.0,181.0,201.0,229
,,,169.0,225.0,46.0,25.0,107
,,,208.0,125.0,226.0,38.0,36
,,,83.0,96.0,202.0,124.0,123
,,,117.0,58.0,145.0,122.0,164
,,,103.0,61.0,109.0,8.0,142
,,,140.0,2.0,139.0,125.0,160
,,,249.0,254.0,156.0,8.0,186
,,,89.0,82.0,106.0,151.0,36
,,,172.0,38.0,50.0,33.0,113
,,,104.0,188.0,253.0,104.0,235
,,,249.0,133.0,39.0,61.0,251
,,,83.0,47.0,248.0,52.0,191
,,,83.0,16.0,236.0,64.0,96
,,,4.0,23.0,96.0,93.0,62
,,,198.0,75.0,253.0,85.0,37
,,,45.0,242.0,247.0,83.0,144
,,,206.0,29.0,65.0,157.0,108
,,,223.0,140.0,195.0,72.0,110
,,,247.0,49.0,58.0,101.0,8
,,,157.0,71.0,35.0,138.0,247
,,,78.0,156.0,212.0,60.0,79
,,,118.0,32.0,116.0,240.0,165
,,,149.0,248.0,31.0,54.0,162
,,,121.0,182.0,102.0,52.0,185
,,,30.0,154.0,142.0,32.0,220
,,,251.0,244.0,124.0,31.0,145
,,,255.0,114.0,89.0,235.0,79
,,,212.0,79.0,198.0,126.0,198
,,,89.0,61.0,172.0,119.0,37
,,,201.0,195.0,117.0,80.0,85
,,,204.0,242.0,93.0,199.0,206
,,,41.0,165.0,107.0,182.0,228
,,,199.0,107.0,245.0,140.0,69
,,,121.0,174.0,240.0,161.0,16
,,,82.0,161.0,143.0,147.0,17
,,,136.0,120.0,26.0,72.0,20
,,,36.0,122.0,54.0,38.0,14
,,,157.0,163.0,220.0,109.0,59
,,,83.0,103.0,37.0,178.0,79
,,,5.0,169.0,208.0,212.0,38
,,,239.0,182.0,155.0,209.0,191
,,,164.0,16.0,55.0,138.0,124
,,,3.0,100.0,92.0,99.0,250
,,,240.0,143.0,110.0,12.0,89
,,,116.0,166.0,112.0,246.0,113
,,,179.0,49.0,84.0,12.0,86
,,,117.0,8.0,194.0,66.0,50
,,,132.0,201.0,232.0,125.0,21
,,,218.0,200.0,116.0,116.0,161
,,,227.0,129.0,94.0,72.0,122
,,,164.0,90.0,38.0,220.0,238
,,,106.0,178.0,93.0,25.0,11
,,,1.0,112.0,127.0,104.0,109
,,,95.0,240.0,42.0,253.0,40
,,,56.0,99.0,243.0,56.0,59
,,,255.0,82.0,196.0,183.0,206
,,,64.0,99.0,141.0,109.0,75
,,,218.0,47.0,198.0,101.0,1
,,,19.0,224.0,162.0,9.0,33
,,,195.0,148.0,125.0,166.0,131
,,,124.0,225.0,106.0,125.0,47
,,,76.0,188.0,198.0,198.0,81
,,,113.0,50.0,86.0,139.0,253
,,,172.0,242.0,151.0,92.0,51
,,,8.0,10.0,13.0,226.0,219
,,,9.0,119.0,174.0,161.0,45
,,,59.0,54.0,206.0,247.0,141
,,,5.0,222.0,200.0,6.0,133
,,,28.0,139.0,73.0,56.0,8
,,,134.0,243.0,245.0,201.0,185
,,,201.0,52.0,129.0,19.0,33
,,,228.0,202.0,179.0,9.0,107
,,,211.0,97.0,76.0,176.0,122
,,,143.0,140.0,10.0,87.0,243
,,,173.0,189.0,105.0,81.0,71
,,,174.0,3.0,211.0,115.0,117
,,,48.0,169.0,231.0,64.0,215
,,,161.0,158.0,34.0,44.0,28
,,,94.0,194.0,209.0,112.0,228
,,,118.0,19.0,27.0,222.0,77
,,,145.0,128.0,82.0,89.0,9
,,,208.0,42.0,228.0,135.0,129
,,,120.0,224.0,248.0,213.0,202
,,,29.0,148.0,81.0,12.0,194
,,,222.0,109.0,97.0,169.0,173
,,,250.0,234.0,130.0,68.0,179
,,,123.0,236.0,143.0,34.0,152
,,,184.0,4.0,112.0,80.0,131
,,,117.0,177.0,39.0,160.0,41
,,,167.0,117.0,196.0,146.0,177
,,,44.0,222.0,219.0,150.0,205
,,,41.0,46.0,232.0,111.0,209
,,,168.0,118.0,208.0,80.0,96
,,,150.0,145.0,238.0,221.0,69
,,,61.0,148.0,39.0,60.0,145
,,,54.0,175.0,197.0,177.0,228
,,,178.0,0.0,60.0,59.0,88
,,,222.0,125.0,182.0,80.0,211
,,,42.0,214.0,95.0,40.0,12
,,,5.0,73.0,167.0,42.0,232
,,,80.0,105.0,17.0,63.0,183
,,,152.0,134.0,152.0,170.0,42
,,,132.0,162.0,228.0,43.0,43
,,,108.0,3.0,113.0,234.0,15
,,,137.0,244.0,115.0,156.0,128
,,,2.0,46.0,78.0,28.0,143
,,,64.0,180.0,29.0,202.0,28
,,,129.0,3.0,138.0,181.0,77
,,,242.0,98.0,2.0,6.0,10
,,,51.0,172.0,126.0,203.0,226
,,,1.0,3.0,200.0,96.0,3
,,,187.0,239.0,101.0,198.0,29
,,,25.0,207.0,50.0,16.0,244
,,,144.0,165.0,204.0,155.0,83
,,,212.0,200.0,190.0,140.0,95
,,,95.0,48.0,146.0,116.0,78
,,,49.0,45.0,184.0,109.0,53
,,,83.0,12.0,169.0,11.0,36
,,,127.0,1.0,86.0,252.0,191
,,,73.0,170.0,234.0,171.0,79
,,,217.0,170.0,87.0,11.0,146
,,,186.0,167.0,221.0,4.0,198
,,,66.0,25.0,216.0,8.0,68
,,,38.0,93.0,205.0,84.0,76
,,,199.0,43.0,83.0,94.0,242
,,,,23.0,1.0,9.0,247
,,,,233.0,167.0,176.0,43
,,,,241.0,82.0,146.0,106
,,,,150.0,190.0,136.0,249
,,,,123.0,106.0,118.0,83
,,,,52.0,51.0,10.0,252
,,,,115.0,72.0,21.0,184
,,,,147.0,192.0,113.0,202
,,,,255.0,176.0,47.0,209
,,,,76.0,169.0,254.0,133
,,,,209.0,56.0,202.0,29
,,,,210.0,94.0,105.0,58
,,,,221.0,231.0,252.0,102
,,,,145.0,24.0,117.0,121
,,,,30.0,147.0,59.0,139
,,,,232.0,19.0,144.0,240
,,,,179.0,220.0,246.0,200
,,,,244.0,113.0,104.0,239
,,,,226.0,207.0,209.0,237
,,,,227.0,114.0,238.0,123
,,,,121.0,51.0,182.0,7
,,,,95.0,113.0,52.0,55
,,,,192.0,186.0,175.0,224
,,,,119.0,148.0,163.0,78
,,,,0.0,22.0,157.0,134
,,,,13.0,172.0,227.0,12
,,,,119.0,72.0,187.0,1
,,,,86.0,205.0,69.0,12
,,,,210.0,74.0,67.0,134
,,,,185.0,213.0,230.0,172
,,,,11.0,23.0,30.0,149
,,,,197.0,18.0,95.0,134
,,,,1.0,104.0,151.0,44
,,,,68.0,205.0,121.0,198
,,,,158.0,186.0,112.0,110
,,,,43.0,161.0,191.0,157
,,,,20.0,29.0,6.0,60
,,,,70.0,26.0,121.0,196
,,,,198.0,130.0,72.0,84
,,,,178.0,233.0,31.0,69
,,,,208.0,188.0,216.0,5
,,,,181.0,247.0,110.0,201
,,,,223.0,178.0,249.0,68
,,,,20.0,173.0,194.0,183
,,,,189.0,202.0,194.0,190
,,,,133.0,138.0,85.0,46
,,,,224.0,246.0,33.0,99
,,,,104.0,128.0,114.0,67
,,,,15.0,114.0,109.0,194
,,,,89.0,8.0,47.0,205
,,,,157.0,135.0,93.0,5
,,,,240.0,8.0,13.0,114
,,,,207.0,128.0,4.0,226
,,,,93.0,179.0,177.0,112
,,,,137.0,153.0,17.0,100
,,,,141.0,250.0,157.0,17
,,,,131.0,119.0,166.0,198
,,,,182.0,116.0,195.0,162
,,,,106.0,169.0,129.0,168
,,,,21.0,108.0,214.0,83
,,,,25.0,183.0,179.0,8
,,,,70.0,232.0,200.0,221
,,,,35.0,94.0,15.0,230
,,,,40.0,50.0,94.0,216
,,,,1.0,172.0,137.0,240
,,,,29.0,1.0,163.0,248
,,,,105.0,143.0,77.0,248
,,,,133.0,248.0,18.0,141
,,,,193.0,218.0,161.0,159
,,,,102.0,25.0,63.0,173
,,,,75.0,157.0,16.0,217
,,,,239.0,96.0,97.0,116
,,,,171.0,93.0,39.0,142
,,,,154.0,8.0,83.0,41
,,,,225.0,111.0,194.0,9
,,,,16.0,54.0,183.0,43
,,,,126.0,49.0,189.0,21
,,,,224.0,203.0,44.0,52
,,,,98.0,153.0,36.0,47
,,,,35.0,31.0,242.0,35
,,,,81.0,162.0,180.0,227
,,,,201.0,103.0,84.0,136
,,,,37.0,17.0,11.0,198
,,,,135.0,172.0,231.0,117
,,,,81.0,133.0,226.0,188
,,,,240.0,59.0,59.0,45
,,,,252.0,2.0,113.0,11
,,,,155.0,97.0,61.0,13
,,,,177.0,224.0,146.0,152
,,,,91.0,139.0,69.0,6
,,,,136.0,10.0,3.0,140
,,,,231.0,214.0,52.0,182
,,,,160.0,173.0,83.0,23
,,,,159.0,174.0,188.0,7
,,,,255.0,1.0,184.0,62
,,,,5.0,7.0,217.0,107
,,,,202.0,28.0,181.0,85
,,,,55.0,186.0,21.0,153
,,,,133.0,222.0,213.0,16
,,,,26.0,138.0,173.0,22
,,,,57.0,152.0,114.0,157
,,,,173.0,42.0,35.0,96
