array_0,array_1,array_2,array_3,array_4,array_5,array_6,array_7
104.0,236.0,173.0,67.0,155.0,138.0,159.0,109
199.0,182.0,186.0,57.0,62.0,247.0,48.0,191
162.0,230.0,224.0,176.0,234.0,220.0,61.0,142
16.0,200.0,218.0,67.0,122.0,188.0,80.0,2
192.0,159.0,66.0,116.0,53.0,154.0,154.0,86
199.0,110.0,180.0,92.0,174.0,86.0,193.0,111
165.0,155.0,142.0,50.0,177.0,137.0,85.0,217
30.0,78.0,108.0,30.0,144.0,89.0,236.0,202
135.0,33.0,203.0,93.0,184.0,96.0,20.0,156
39.0,151.0,235.0,250.0,117.0,123.0,132.0,197
104.0,137.0,137.0,15.0,212.0,196.0,113.0,154
214.0,78.0,18.0,255.0,201.0,153.0,82.0,145
94.0,31.0,93.0,32.0,106.0,56.0,180.0,253
237.0,228.0,108.0,226.0,126.0,73.0,55.0,119
95.0,220.0,110.0,220.0,128.0,198.0,211.0,52
183.0,223.0,97.0,54.0,80.0,134.0,132.0,68
78.0,186.0,80.0,117.0,210.0,137.0,103.0,235
223.0,131.0,54.0,68.0,198.0,183.0,14.0,135
10.0,110.0,250.0,104.0,116.0,244.0,206.0,131
229.0,43.0,161.0,211.0,26.0,144.0,9.0,250
188.0,114.0,51.0,103.0,222.0,123.0,208.0,3
210.0,135.0,44.0,31.0,14.0,65.0,25.0,177
230.0,236.0,250.0,12.0,96.0,84.0,51.0,208
186.0,238.0,31.0,22.0,158.0,155.0,53.0,46
115.0,192.0,121.0,162.0,53.0,231.0,224.0,41
114.0,224.0,21.0,232.0,39.0,197.0,18.0,116
161.0,16.0,208.0,250.0,239.0,94.0,249.0,248
,98.0,54.0,198.0,81.0,156.0,216.0,74
,17.0,184.0,200.0,139.0,233.0,150.0,101
,23.0,94.0,226.0,22.0,37.0,203.0,180
,141.0,114.0,191.0,106.0,49.0,12.0,128
,6.0,246.0,113.0,74.0,48.0,33.0,163
,242.0,186.0,226.0,240.0,111.0,53.0,241
,63.0,209.0,153.0,197.0,96.0,111.0,109
,51.0,149.0,124.0,211.0,135.0,8.0,152
,121.0,46.0,109.0,45.0,52.0,91.0,98
,25.0,252.0,81.0,169.0,182.0,167.0,45
,42.0,192.0,172.0,203.0,251.0,233.0,98
,241.0,72.0,221.0,240.0,22.0,40.0,80
,25.0,160.0,90.0,9.0,202.0,101.0,60
,112.0,173.0,223.0,97.0,198.0,8.0,67
,159.0,151.0,224.0,60.0,202.0,113.0,3
,28.0,144.0,215.0,96.0,253.0,14.0,63
,205.0,16.0,101.0,71.0,36.0,231.0,34
,197.0,39.0,197.0,223.0,35.0,90.0,198
,31.0,165.0,249.0,50.0,241.0,53.0,22
,29.0,74.0,186.0,107.0,16.0,251.0,8
,11.0,208.0,41.0,53.0,166.0,99.0,170
,69.0,210.0,134.0,88.0,191.0,118.0,113
,72.0,246.0,159.0,49.0,11.0,212.0,6
,198.0,82.0,81.0,229.0,7.0,213.0,171
,199.0,101.0,229.0,97.0,4.0,22.0,188
,151.0,134.0,83.0,31.0,129.0,135.0,15
,62.0,240.0,59.0,121.0,59.0,167.0,239
,18.0,69.0,192.0,255.0,219.0,60.0,29
,102.0,184.0,97.0,78.0,115.0,163.0,79
,187.0,119.0,40.0,3.0,170.0,163.0,70
,10.0,114.0,245.0,78.0,20.0,3.0,32
,106.0,34.0,210.0,208.0,94.0,188.0,111
,8.0,152.0,21.0,21.0,214.0,224.0,40
,32.0,117.0,235.0,237.0,162.0,76.0,94
,60.0,44.0,181.0,173.0,224.0,85.0,64
,158.0,114.0,202.0,27.0,187.0,201.0,26
,154.0,251.0,235.0,236.0,237.0,125.0,117
,115.0,59.0,217.0,58.0,211.0,161.0,214
,195.0,26.0,176.0,16.0,123.0,227.0,168
,52.0,105.0,95.0,253.0,178.0,182.0,86
,252.0,242.0,222.0,254.0,32.0,47.0,185
,192.0,234.0,212.0,68.0,205.0,8.0,252
,183.0,178.0,39.0,247.0,119.0,102.0,98
,93.0,95.0,126.0,41.0,19.0,106.0,94
,201.0,91.0,220.0,242.0,175.0,56.0,121
,166.0,178.0,200.0,156.0,103.0,147.0,225
,232.0,63.0,183.0,53.0,253.0,201.0,181
,134.0,142.0,212.0,13.0,65.0,75.0,117
,101.0,131.0,180.0,176.0,181.0,31.0,189
,68.0,230.0,158.0,205.0,43.0,185.0,172
,153.0,5.0,234.0,199.0,201.0,188.0,215
,202.0,235.0,125.0,88.0,159.0,183.0,74
,203.0,13.0,141.0,19.0,43.0,145.0,106
,32.0,4.0,51.0,64.0,68.0,125.0,204
,145.0,132.0,13.0,161.0,164.0,133.0,140
,200.0,173.0,187.0,223.0,59.0,56.0,219
,130.0,51.0,145.0,218.0,65.0,105.0,53
,103.0,5.0,126.0,189.0,193.0,203.0,75
,236.0,24.0,1.0,167.0,135.0,23.0,170
,45.0,55.0,155.0,179.0,73.0,25.0,65
,200.0,61.0,16.0,74.0,66.0,107.0,143
,44.0,55.0,56.0,63.0,136.0,199.0,123
,73.0,113.0,57.0,212.0,102.0,196.0,92
,111.0,202.0,176.0,143.0,185.0,81.0,150
,,12.0,71.0,169.0,154.0,38.0,175
,,140.0,173.0,114.0,106.0,110.0,174
,,32.0,161.0,51.0,45.0,128.0,193
,,16.0,217.0,43.0,36.0,122.0,32
,,202.0,28.0,15.0,25.0,36.0,83
,,157.0,176.0,166.0,164.0,238.0,197
,,231.0,23.0,205.0,93.0,60.0,39
,,95.0,181.0,36.0,217.0,206.0,216
,,168.0,84.0,39.0,203.0,134.0,83
,,163.0,127.0,134.0,72.0,134.0,225
,,214.0,191.0,242.0,3.0,182.0,31
,,29.0,179.0,56.0,9.0,162.0,220
,,158.0,218.0,70.0,117.0,152.0,247
,,203.0,94.0,198.0,120.0,8.0,158
,,0.0,112.0,7.0,67.0,66.0,143
,,225.0,41.0,122.0,49.0,109.0,37
,,196.0,42.0,57.0,168.0,32.0,21
,,98.0,27.0,221.0,237.0,240.0,227
,,31.0,97.0,16.0,169.0,86.0,17
,,205.0,168.0,129.0,155.0,127.0,239
,,91.0,39.0,159.0,72.0,237.0,140
,,18.0,87.0,34.0,233.0,125.0,111
,,148.0,248.0,144.0,154.0,202.0,254
,,130.0,95.0,101.0,196.0,172.0,48
,,126.0,107.0,10.0,85.0,218.0,56
,,115.0,112.0,44.0,58.0,239.0,33
,,242.0,244.0,142.0,114.0,151.0,85
,,45.0,19.0,33.0,15.0,12.0,200
,,31.0,43.0,8.0,81.0,121.0,247
,,44.0,80.0,104.0,152.0,141.0,213
,,48.0,110.0,213.0,0.0,96.0,60
,,205.0,107.0,37.0,118.0,160.0,38
,,113.0,31.0,128.0,178.0,107.0,42
,,159.0,165.0,93.0,14.0,189.0,238
,,90.0,33.0,216.0,75.0,42.0,6
,,184.0,65.0,149.0,195.0,157.0,182
,,247.0,27.0,73.0,98.0,156.0,165
,,43.0,177.0,124.0,51.0,250.0,114
,,44.0,173.0,139.0,66.0,143.0,180
,,205.0,163.0,48.0,82.0,239.0,221
,,125.0,44.0,221.0,29.0,38.0,70
,,97.0,52.0,86.0,121.0,230.0,109
,,134.0,121.0,202.0,193.0,70.0,126
,,190.0,85.0,179.0,169.0,147.0,178
,,63.0,124.0,240.0,178.0,198.0,190
,,194.0,211.0,187.0,144.0,24.0,49
,,70.0,87.0,210.0,241.0,37.0,196
,,162.0,93.0,188.0,202.0,181.0,105
,,115.0,251.0,45.0,178.0,124.0,64
,,252.0,46.0,150.0,209.0,120.0,170
,,34.0,254.0,42.0,114.0,99.0,236
,,20.0,37.0,11.0,45.0,155.0,6
,,6.0,249.0,114.0,14.0,194.0,122
,,58.0,126.0,23.0,147.0,89.0,40
,,253.0,216.0,19.0,82.0,27.0,163
,,220.0,180.0,89.0,228.0,180.0,245
,,26.0,3.0,168.0,245.0,63.0,128
,,206.0,47.0,63.0,67.0,6.0,142
,,99.0,107.0,52.0,8.0,247.0,154
,,148.0,184.0,253.0,228.0,248.0,214
,,33.0,122.0,6.0,139.0,96.0,219
,,243.0,99.0,244.0,48.0,100.0,101
,,239.0,29.0,193.0,184.0,231.0,14
,,49.0,107.0,152.0,42.0,91.0,2
,,216.0,112.0,204.0,74.0,91.0,164
,,49.0,222.0,128.0,145.0,72.0,40
,,222.0,142.0,64.0,247.0,147.0,168
,,12.0,227.0,173.0,152.0,251.0,100
,,70.0,209.0,149.0,25.0,234.0,210
,,245.0,117.0,109.0,147.0,173.0,172
,,141.0,203.0,110.0,43.0,178.0,72
,,11.0,251.0,172.0,84.0,109.0,155
,,236.0,93.0,2.0,199.0,212.0,47
,,104.0,253.0,119.0,69.0,119.0,118
,,41.0,214.0,93.0,87.0,26.0,235
,,159.0,118.0,85.0,84.0,78.0,126
,,6.0,61.0,221.0,128.0,80.0,16
,,197.0,31.0,35.0,16.0,52.0,69
,,235.0,98.0,112.0,212.0,232.0,123
,,56.0,11.0,163.0,60.0,94.0,238
,,157.0,197.0,22.0,31.0,31.0,58
,,55.0,252.0,186.0,46.0,35.0,81
,,215.0,250.0,64.0,115.0,96.0,51
,,34.0,175.0,151.0,192.0,113.0,109
,,126.0,36.0,97.0,71.0,56.0,232
,,240.0,42.0,252.0,240.0,54.0,255
,,178.0,147.0,243.0,230.0,253.0,66
,,60.0,61.0,208.0,246.0,195.0,235
,,1.0,149.0,22.0,118.0,200.0,249
,,231.0,82.0,59.0,224.0,235.0,131
,,50.0,83.0,238.0,115.0,225.0,133
,,185.0,215.0,210.0,183.0,145.0,254
,,90.0,48.0,120.0,209.0,64.0,248
,,184.0,172.0,117.0,195.0,235.0,209
,,130.0,210.0,154.0,209.0,190.0,240
,,35.0,62.0,31.0,238.0,108.0,245
,,178.0,191.0,190.0,109.0,146.0,101
,,42.0,224.0,43.0,27.0,217.0,63
,,183.0,153.0,149.0,238.0,220.0,81
,,119.0,26.0,117.0,83.0,31.0,117
,,89.0,83.0,175.0,74.0,210.0,102
,,20.0,208.0,235.0,184.0,159.0,209
,,39.0,43.0,241.0,180.0,67.0,141
,,50.0,15.0,27.0,66.0,113.0,15
,,105.0,73.0,127.0,137.0,3.0,94
,,247.0,135.0,155.0,237.0,170.0,64
,,235.0,239.0,108.0,82.0,240.0,0
,,155.0,59.0,61.0,244.0,151.0,102
,,167.0,147.0,108.0,133.0,71.0,87
,,47.0,165.0,254.0,143.0,14.0,106
,,53.0,41.0,205.0,21.0,217.0,125
,,137.0,10.0,167.0,42.0,250.0,77
,,151.0,51.0,170.0,76.0,197.0,94
,,229.0,107.0,222.0,113.0,15.0,107
,,75.0,103.0,86.0,214.0,195.0,202
,,49.0,190.0,185.0,38.0,158.0,32
,,50.0,22.0,160.0,58.0,217.0,239
,,71.0,219.0,39.0,85.0,152.0,180
,,207.0,227.0,76.0,12.0,166.0,78
,,122.0,136.0,197.0,134.0,223.0,129
,,59.0,116.0,109.0,213.0,136.0,55
,,101.0,36.0,48.0,31.0,235.0,201
,,161.0,159.0,206.0,75.0,185.0,22
,,133.0,24.0,174.0,209.0,173.0,90
,,38.0,181.0,71.0,24.0,212.0,216
,,132.0,186.0,70.0,35.0,207.0,150
,,185.0,115.0,197.0,166.0,99.0,213
,,103.0,56.0,121.0,59.0,169.0,87
,,,215.0,52.0,55.0,219.0,145
,,,126.0,96.0,237.0,161.0,56
,,,71.0,179.0,58.0,108.0,169
,,,164.0,190.0,197.0,171.0,230
,,,51.0,86.0,1.0,171.0,168
,,,245.0,0.0,80.0,161.0,98
,,,244.0,251.0,211.0,232.0,5
,,,92.0,14.0,7.0,115.0,236
,,,236.0,91.0,113.0,206.0,54
,,,108.0,182.0,116.0,2.0,2
,,,34.0,8.0,136.0,131.0,132
,,,73.0,115.0,196.0,197.0,238
,,,252.0,67.0,161.0,231.0,253
,,,170.0,254.0,51.0,138.0,236
,,,145.0,12.0,9.0,90.0,149
,,,6.0,94.0,101.0,52.0,233
,,,201.0,132.0,38.0,69.0,80
,,,129.0,103.0,67.0,83.0,2
,,,209.0,100.0,25.0,89.0,154
,,,195.0,243.0,14.0,200.0,150
,,,14.0,242.0,155.0,76.0,219
,,,133.0,119.0,161.0,12.0,222
,,,207.0,112.0,95.0,67.0,49
,,,210.0,64.0,111.0,104.0,0
,,,106.0,10.0,71.0,156.0,253
,,,175.0,241.0,68.0,109.0,240
,,,5.0,113.0,220.0,189.0,93
,,,136.0,201.0,182.0,167.0,71
,,,133.0,104.0,140.0,191.0,39
,,,108.0,72.0,39.0,204.0,162
,,,90.0,249.0,68.0,250.0,138
,,,225.0,134.0,180.0,213.0,160
,,,95.0,124.0,84.0,75.0,236
,,,126.0,175.0,242.0,126.0,203
,,,143.0,71.0,79.0,126.0,176
,,,55.0,74.0,127.0,245.0,91
,,,151.0,43.0,127.0,31.0,30
,,,148.0,0.0,111.0,187.0,143
,,,167.0,188.0,254.0,226.0,69
,,,161.0,0.0,60.0,9.0,177
,,,124.0,162.0,23.0,21.0,57
,,,21.0,47.0,57.0,39.0,42
,,,195.0,71.0,145.0,248.0,135
,,,95.0,175.0,98.0,177.0,111
,,,227.0,46.0,118.0,0.0,0
,,,232.0,24.0,48.0,43.0,240
,,,148.0,62.0,226.0,177.0,58
,,,172.0,153.0,199.0,180.0,225
,,,250.0,145.0,136.0,251.0,133
,,,72.0,105.0,128.0,236.0,87
,,,87.0,18.0,42.0,113.0,183
,,,45.0,23.0,61.0,34.0,186
,,,50.0,132.0,245.0,98.0,179
,,,252.0,231.0,185.0,221.0,154
,,,130.0,233.0,49.0,103.0,240
,,,119.0,144.0,20.0,188.0,74
,,,4.0,3.0,161.0,221.0,97
,,,159.0,33.0,89.0,125.0,79
,,,35.0,244.0,205.0,31.0,22
,,,176.0,13.0,235.0,55.0,171
,,,160.0,225.0,5.0,225.0,249
,,,248.0,173.0,202.0,40.0,43
,,,96.0,213.0,35.0,123.0,186
,,,19.0,130.0,126.0,190.0,0
,,,121.0,61.0,177.0,248.0,49
,,,80.0,175.0,123.0,167.0,201
,,,34.0,153.0,169.0,198.0,222
,,,146.0,111.0,161.0,58.0,205
,,,23.0,150.0,247.0,83.0,107
,,,15.0,69.0,37.0,12.0,32
,,,2.0,70.0,127.0,204.0,49
,,,82.0,22.0,96.0,227.0,217
,,,12.0,112.0,181.0,207.0,253
,,,146.0,69.0,72.0,58.0,38
,,,60.0,72.0,98.0,128.0,125
,,,98.0,21.0,192.0,164.0,21
,,,28.0,36.0,223.0,43.0,113
,,,14.0,32.0,85.0,103.0,159
,,,228.0,243.0,160.0,28.0,31
,,,167.0,241.0,66.0,108.0,144
,,,234.0,144.0,109.0,137.0,165
,,,47.0,196.0,47.0,32.0,35
,,,23.0,85.0,122.0,81.0,21
,,,84.0,204.0,40.0,69.0,56
,,,223.0,182.0,120.0,253.0,111
,,,18.0,241.0,127.0,61.0,235
,,,110.0,45.0,74.0,197.0,226
,,,112.0,17.0,207.0,239.0,61
,,,176.0,121.0,46.0,186.0,241
,,,125.0,179.0,103.0,229.0,202
,,,115.0,79.0,79.0,150.0,177
,,,152.0,119.0,162.0,176.0,128
,,,252.0,83.0,93.0,128.0,66
,,,249.0,35.0,36.0,56.0,200
,,,166.0,140.0,202.0,32.0,245
,,,220.0,32.0,36.0,141.0,78
,,,154.0,170.0,89.0,48.0,36
,,,161.0,193.0,82.0,137.0,180
,,,185.0,251.0,44.0,84.0,177
,,,11.0,78.0,120.0,232.0,97
,,,226.0,225.0,156.0,223.0,39
,,,129.0,191.0,37.0,233.0,132
,,,7.0,113.0,120.0,249.0,60
,,,172.0,81.0,253.0,189.0,170
,,,160.0,242.0,93.0,4.0,35
,,,41.0,137.0,44.0,183.0,146
,,,223.0,99.0,106.0,178.0,74
,,,134.0,223.0,2.0,12.0,115
,,,13.0,28.0,20.0,252.0,91
,,,72.0,112.0,53.0,132.0,172
,,,50.0,181.0,17.0,11.0,94
,,,144.0,219.0,110.0,154.0,156
,,,144.0,209.0,58.0,108.0,184
,,,202.0,31.0,192.0,235.0,218
,,,147.0,112.0,67.0,104.0,82
,,,57.0,171.0,241.0,75.0,53
,,,127.0,124.0,213.0,236.0,241
,,,25.0,150.0,70.0,20.0,230
,,,173.0,27.0,67.0,113.0,132
,,,163.0,177.0,203.0,63.0,218
,,,105.0,22.0,31.0,12.0,61
,,,73.0,88.0,132.0,59.0,239
,,,237.0,169.0,43.0,83.0,133
,,,76.0,117.0,216.0,38.0,59
,,,221.0,1.0,103.0,36.0,76
,,,97.0,65.0,174.0,156.0,140
,,,248.0,66.0,22.0,96.0,212
,,,1.0,58.0,52.0,115.0,242
,,,87.0,200.0,35.0,82.0,200
,,,101.0,244.0,244.0,144.0,141
,,,105.0,217.0,17.0,98.0,14
,,,62.0,100.0,53.0,43.0,43
,,,81.0,2.0,226.0,24.0,201
,,,125.0,45.0,82.0,53.0,12
,,,46.0,200.0,249.0,160.0,224
,,,72.0,31.0,66.0,187.0,68
,,,193.0,166.0,93.0,219.0,14
,,,7.0,233.0,201.0,37.0,205
,,,170.0,112.0,39.0,92.0,14
,,,46.0,179.0,214.0,131.0,210
,,,201.0,151.0,199.0,210.0,100
,,,33.0,16.0,202.0,227.0,197
,,,19.0,83.0,236.0,14.0,87
,,,245.0,249.0,244.0,32.0,45
,,,167.0,225.0,194.0,61.0,137
,,,85.0,188.0,187.0,64.0,120
,,,245.0,45.0,252.0,9.0,41
,,,128.0,237.0,250.0,12.0,96
,,,49.0,3.0,179.0,246.0,167
,,,160.0,61.0,184.0,193.0,52
,,,233.0,201.0,78.0,150.0,147
,,,117.0,149.0,136.0,29.0,48
,,,12.0,89.0,45.0,197.0,188
,,,207.0,225.0,54.0,180.0,38
,,,55.0,70.0,54.0,163.0,4
,,,246.0,171.0,89.0,110.0,197
,,,57.0,116.0,21.0,72.0,223
,,,168.0,45.0,223.0,128.0,211
,,,247.0,240.0,78.0,15.0,100
,,,162.0,65.0,85.0,114.0,203
,,,65.0,127.0,82.0,225.0,83
,,,156.0,230.0,72.0,1.0,238
,,,63.0,237.0,40.0,61.0,83
,,,184.0,21.0,206.0,77.0,86
,,,69.0,172.0,185.0,57.0,237
,,,91.0,159.0,7.0,144.0,73
,,,58.0,181.0,113.0,130.0,221
,,,74.0,251.0,115.0,83.0,35
,,,38.0,164.0,94.0,64.0,134
,,,134.0,59.0,24.0,203.0,231
,,,33.0,169.0,216.0,122.0,122
,,,85.0,113.0,153.0,152.0,118
,,,113.0,145.0,220.0,172.0,252
,,,168.0,68.0,49.0,67.0,109
,,,112.0,155.0,149.0,94.0,4
,,,120.0,13.0,22.0,37.0,61
,,,82.0,240.0,31.0,140.0,148
,,,201.0,38.0,89.0,226.0,54
,,,113.0,2.0,31.0,7.0,175
,,,29.0,188.0,26.0,83.0,238
,,,111.0,10.0,170.0,58.0,225
,,,141.0,102.0,225.0,144.0,144
,,,53.0,14.0,76.0,65.0,89
,,,238.0,218.0,214.0,124.0,209
,,,130.0,96.0,14.0,255.0,19
,,,146.0,198.0,254.0,243.0,120
,,,189.0,29.0,100.0,194.0,110
,,,182.0,121.0,106.0,204.0,224
,,,155.0,98.0,198.0,139.0,74
,,,4.0,161.0,73.0,42.0,204
,,,121.0,131.0,189.0,204.0,137
,,,4.0,171.0,209.0,45.0,195
,,,232.0,49.0,49.0,44.0,194
,,,52.0,65.0,184.0,138.0,225
,,,176.0,0.0,185.0,193.0,241
,,,158.0,39.0,216.0,44.0,151
,,,167.0,243.0,111.0,66.0,192
,,,15.0,199.0,160.0,181.0,87
,,,131.0,49.0,242.0,73.0,200
,,,96.0,249.0,242.0,97.0,89
,,,35.0,233.0,209.0,220.0,192
,,,18.0,2.0,107.0,128.0,183
,,,159.0,86.0,131.0,164.0,58
,,,39.0,98.0,189.0,241.0,58
,,,155.0,137.0,29.0,91.0,28
,,,179.0,78.0,148.0,191.0,70
,,,227.0,100.0,190.0,56.0,188
,,,107.0,91.0,1.0,236.0,55
,,,10.0,253.0,73.0,134.0,109
,,,119.0,10.0,61.0,36.0,224
,,,161.0,86.0,100.0,155.0,219
,,,216.0,179.0,236.0,35.0,155
,,,137.0,93.0,105.0,47.0,119
,,,199.0,136.0,200.0,43.0,135
,,,121.0,5.0,36.0,11.0,13
,,,209.0,202.0,228.0,181.0,171
,,,32.0,31.0,38.0,19.0,34
,,,36.0,160.0,33.0,121.0,88
,,,75.0,97.0,30.0,235.0,198
,,,192.0,251.0,199.0,227.0,132
,,,243.0,242.0,76.0,39.0,173
,,,174.0,19.0,175.0,103.0,36
,,,207.0,56.0,138.0,42.0,139
,,,123.0,148.0,252.0,254.0,135
,,,175.0,74.0,53.0,63.0,197
,,,216.0,42.0,22.0,62.0,183
,,,7.0,212.0,128.0,58.0,89
,,,10.0,19.0,181.0,212.0,223
,,,148.0,1.0,109.0,158.0,109
,,,230.0,33.0,82.0,226.0,176
,,,28.0,82.0,159.0,8.0,142
,,,212.0,184.0,60.0,2.0,93
,,,29.0,163.0,238.0,203.0,155
,,,71.0,14.0,250.0,79.0,89
,,,177.0,84.0,54.0,60.0,15
,,,99.0,42.0,151.0,246.0,130
,,,234.0,2.0,14.0,79.0,136
,,,93.0,190.0,58.0,190.0,96
,,,178.0,170.0,184.0,27.0,229
,,,24.0,231.0,240.0,144.0,103
,,,191.0,218.0,104.0,21.0,77
,,,118.0,7.0,4.0,109.0,82
,,,218.0,208.0,127.0,17.0,237
,,,107.0,145.0,134.0,172.0,224
,,,239.0,135.0,48.0,107.0,29
,,,227.0,234.0,70.0,170.0,39
,,,239.0,106.0,189.0,143.0,174
,,,121.0,165.0,248.0,30.0,10
,,,191.0,83.0,5.0,171.0,135
,,,55.0,5.0,123.0,243.0,67
,,,249.0,24.0,33.0,192.0,22
,,,94.0,149.0,202.0,21.0,219
,,,147.0,145.0,8.0,107.0,102
,,,163.0,123.0,134.0,80.0,172
,,,53.0,80.0,42.0,14.0,221
,,,170.0,178.0,32.0,48.0,151
,,,,239.0,117.0,231.0,222
,,,,218.0,209.0,157.0,4
,,,,4.0,83.0,29.0,142
,,,,68.0,182.0,74.0,71
,,,,102.0,88.0,231.0,83
,,,,55.0,252.0,155.0,170
,,,,36.0,9.0,159.0,83
,,,,221.0,248.0,107.0,17
,,,,205.0,183.0,114.0,151
,,,,179.0,236.0,12.0,83
,,,,129.0,4.0,24.0,228
,,,,143.0,244.0,220.0,65
,,,,18.0,67.0,59.0,162
,,,,138.0,206.0,85.0,159
,,,,118.0,205.0,252.0,93
,,,,194.0,157.0,177.0,240
,,,,164.0,52.0,120.0,172
,,,,92.0,54.0,50.0,63
,,,,229.0,211.0,15.0,188
,,,,13.0,175.0,5.0,27
,,,,134.0,11.0,221.0,194
,,,,10.0,175.0,81.0,92
,,,,227.0,130.0,44.0,28
,,,,223.0,45.0,254.0,36
,,,,249.0,14.0,209.0,10
,,,,209.0,149.0,14.0,153
,,,,104.0,20.0,223.0,196
,,,,73.0,244.0,177.0,48
,,,,227.0,241.0,120.0,100
,,,,53.0,47.0,76.0,232
,,,,244.0,177.0,57.0,144
,,,,196.0,66.0,213.0,125
,,,,27.0,174.0,189.0,183
,,,,161.0,22.0,76.0,54
,,,,44.0,216.0,16.0,84
,,,,90.0,116.0,253.0,24
,,,,175.0,110.0,51.0,151
,,,,196.0,25.0,50.0,25
,,,,186.0,222.0,67.0,50
,,,,122.0,41.0,164.0,26
,,,,154.0,106.0,35.0,213
,,,,94.0,84.0,115.0,10
,,,,190.0,156.0,34.0,186
,,,,123.0,229.0,206.0,110
,,,,147.0,48.0,235.0,83
,,,,81.0,249.0,52.0,32
,,,,150.0,55.0,60.0,164
,,,,162.0,144.0,155.0,164
,,,,21.0,54.0,44.0,80
,,,,9.0,231.0,162.0,41
,,,,127.0,123.0,52.0,75
,,,,245.0,198.0,39.0,70
,,,,13.0,44.0,2.0,146
,,,,157.0,230.0,5.0,188
,,,,224.0,132.0,62.0,128
,,,,57.0,93.0,247.0,72
,,,,120.0,76.0,128.0,36
,,,,202.0,129.0,203.0,102
,,,,31.0,88.0,149.0,167
,,,,44.0,89.0,134.0,185
,,,,221.0,180.0,99.0,132
,,,,38.0,250.0,74.0,98
,,,,186.0,194.0,147.0,211
,,,,196.0,244.0,81.0,213
,,,,167.0,192.0,61.0,67
,,,,216.0,0.0,104.0,244
,,,,167.0,39.0,237.0,202
,,,,200.0,88.0,108.0,91
,,,,128.0,201.0,251.0,174
,,,,104.0,168.0,133.0,78
,,,,135.0,252.0,110.0,44
,,,,23.0,184.0,7.0,97
,,,,108.0,86.0,126.0,240
,,,,33.0,6.0,6.0,153
,,,,212.0,248.0,47.0,134
,,,,175.0,191.0,5.0,218
,,,,104.0,71.0,133.0,200
,,,,252.0,3.0,104.0,237
,,,,0.0,68.0,144.0,85
,,,,224.0,75.0,93.0,221
,,,,186.0,11.0,239.0,31
,,,,58.0,52.0,147.0,214
,,,,170.0,93.0,72.0,221
,,,,228.0,20.0,89.0,210
,,,,102.0,197.0,202.0,133
,,,,192.0,241.0,153.0,31
,,,,224.0,161.0,226.0,128
,,,,85.0,20.0,226.0,120
,,,,87.0,57.0,89.0,13
,,,,32.0,221.0,193.0,93
,,,,235.0,64.0,253.0,46
,,,,54.0,16.0,181.0,24
,,,,50.0,76.0,171.0,69
,,,,243.0,82.0,125.0,139
,,,,41.0,79.0,184.0,118
,,,,46.0,0.0,22.0,184
,,,,145.0,17.0,68.0,153
,,,,218.0,53.0,168.0,17
,,,,166.0,31.0,155.0,154
,,,,148.0,149.0,156.0,87
,,,,252.0,48.0,171.0,32
,,,,9.0,209.0,151.0,136
