array_0,array_1,array_2,array_3,array_4,array_5,array_6,array_7
,190.0,220.0,207.0,72.0,37.0,135.0,155
,232.0,217.0,183.0,0.0,54.0,115.0,231
,77.0,101.0,10.0,251.0,104.0,60.0,198
,202.0,250.0,47.0,168.0,210.0,15.0,213
,83.0,34.0,144.0,2.0,226.0,113.0,193
,157.0,30.0,202.0,59.0,140.0,115.0,65
,209.0,109.0,166.0,63.0,40.0,138.0,98
,41.0,231.0,117.0,135.0,56.0,40.0,227
,38.0,194.0,189.0,212.0,178.0,99.0,251
,178.0,155.0,201.0,57.0,173.0,221.0,46
,128.0,114.0,218.0,100.0,222.0,196.0,82
,76.0,24.0,31.0,34.0,223.0,237.0,99
,250.0,44.0,192.0,168.0,69.0,41.0,66
,,74.0,192.0,107.0,118.0,218.0,173
,,154.0,31.0,176.0,59.0,47.0,229
,,83.0,46.0,16.0,144.0,162.0,139
,,189.0,94.0,94.0,53.0,118.0,233
,,37.0,168.0,177.0,64.0,251.0,142
,,109.0,183.0,53.0,214.0,33.0,155
,,252.0,2.0,25.0,74.0,246.0,79
,,137.0,113.0,22.0,224.0,73.0,38
,,158.0,129.0,174.0,186.0,28.0,244
,,132.0,185.0,31.0,68.0,122.0,13
,,41.0,211.0,246.0,214.0,193.0,175
,,115.0,253.0,47.0,26.0,191.0,25
,,240.0,12.0,157.0,15.0,83.0,85
,,78.0,190.0,187.0,31.0,237.0,182
,,189.0,21.0,7.0,154.0,98.0,136
,,176.0,123.0,251.0,52.0,254.0,5
,,104.0,174.0,107.0,8.0,4.0,163
,,149.0,217.0,190.0,100.0,255.0,120
,,11.0,198.0,220.0,194.0,45.0,112
,,202.0,155.0,114.0,195.0,219.0,228
,,170.0,87.0,234.0,41.0,76.0,29
,,153.0,41.0,154.0,69.0,113.0,55
,,228.0,5.0,155.0,71.0,241.0,212
,,247.0,247.0,96.0,40.0,222.0,55
,,246.0,104.0,176.0,73.0,125.0,205
,,57.0,13.0,132.0,37.0,166.0,177
,,88.0,161.0,125.0,255.0,65.0,198
,,81.0,156.0,44.0,229.0,121.0,88
,,55.0,202.0,122.0,57.0,41.0,151
,,62.0,114.0,28.0,140.0,60.0,80
,,18.0,251.0,135.0,19.0,191.0,96
,,211.0,240.0,28.0,131.0,38.0,238
,,79.0,253.0,250.0,75.0,20.0,208
,,68.0,100.0,65.0,98.0,86.0,137
,,82.0,87.0,211.0,134.0,35.0,194
,,164.0,174.0,35.0,91.0,1.0,33
,,144.0,24.0,169.0,152.0,119.0,152
,,180.0,237.0,219.0,201.0,81.0,51
,,202.0,242.0,244.0,147.0,174.0,82
,,85.0,132.0,125.0,138.0,103.0,144
,,61.0,33.0,56.0,149.0,105.0,172
,,138.0,123.0,182.0,197.0,0.0,49
,,190.0,68.0,186.0,80.0,223.0,151
,,193.0,236.0,41.0,172.0,54.0,135
,,150.0,228.0,140.0,20.0,19.0,13
,,193.0,19.0,167.0,54.0,237.0,36
,,159.0,163.0,94.0,210.0,16.0,242
,,26.0,148.0,200.0,61.0,126.0,163
,,91.0,120.0,4.0,223.0,145.0,57
,,69.0,51.0,164.0,173.0,13.0,37
,,188.0,31.0,158.0,254.0,244.0,199
,,24.0,115.0,167.0,159.0,232.0,113
,,107.0,90.0,97.0,114.0,44.0,41
,,213.0,184.0,60.0,29.0,81.0,71
,,109.0,226.0,255.0,74.0,145.0,242
,,124.0,240.0,243.0,143.0,205.0,149
,,131.0,231.0,247.0,210.0,120.0,180
,,87.0,69.0,112.0,201.0,226.0,83
,,65.0,93.0,16.0,97.0,11.0,99
,,9.0,77.0,27.0,62.0,125.0,100
,,140.0,130.0,199.0,22.0,60.0,229
,,107.0,245.0,158.0,68.0,27.0,88
,,110.0,22.0,235.0,214.0,142.0,151
,,185.0,9.0,195.0,168.0,70.0,15
,,237.0,61.0,101.0,120.0,219.0,46
,,72.0,39.0,38.0,37.0,89.0,96
,,229.0,112.0,35.0,242.0,130.0,97
,,122.0,248.0,7.0,210.0,18.0,168
,,234.0,38.0,218.0,232.0,17.0,55
,,123.0,140.0,208.0,11.0,143.0,92
,,63.0,190.0,40.0,109.0,21.0,115
,,223.0,13.0,50.0,46.0,133.0,90
,,21.0,13.0,66.0,231.0,138.0,176
,,172.0,106.0,191.0,69.0,168.0,83
,,227.0,26.0,27.0,172.0,199.0,122
,,255.0,85.0,113.0,19.0,20.0,98
,,147.0,173.0,9.0,71.0,198.0,196
,,201.0,33.0,77.0,18.0,104.0,76
,,83.0,77.0,191.0,248.0,10.0,9
,,238.0,86.0,15.0,169.0,213.0,174
,,162.0,181.0,42.0,24.0,252.0,38
,,153.0,198.0,147.0,79.0,61.0,225
,,162.0,20.0,90.0,96.0,122.0,168
,,69.0,178.0,38.0,52.0,70.0,5
,,47.0,107.0,183.0,211.0,253.0,173
,,233.0,235.0,203.0,182.0,125.0,175
,,38.0,161.0,192.0,206.0,101.0,24
,,108.0,84.0,241.0,55.0,38.0,85
,,60.0,216.0,92.0,182.0,222.0,233
,,123.0,89.0,82.0,217.0,69.0,107
,,50.0,21.0,69.0,237.0,237.0,70
,,133.0,52.0,191.0,7.0,222.0,201
,,230.0,92.0,155.0,151.0,61.0,88
,,148.0,95.0,63.0,118.0,233.0,144
,,24.0,85.0,55.0,84.0,185.0,138
,,164.0,15.0,127.0,49.0,117.0,174
,,240.0,233.0,28.0,171.0,222.0,154
,,42.0,87.0,102.0,127.0,186.0,42
,,216.0,75.0,225.0,253.0,33.0,34
,,4.0,132.0,241.0,253.0,140.0,102
,,52.0,152.0,110.0,94.0,249.0,254
,,153.0,66.0,5.0,134.0,96.0,115
,,210.0,219.0,170.0,79.0,9.0,159
,,177.0,78.0,140.0,160.0,224.0,41
,,184.0,254.0,1.0,250.0,63.0,119
,,50.0,12.0,55.0,25.0,228.0,177
,,141.0,25.0,194.0,66.0,15.0,24
,,236.0,123.0,87.0,61.0,75.0,36
,,193.0,141.0,69.0,65.0,255.0,20
,,55.0,97.0,47.0,62.0,75.0,3
,,168.0,62.0,142.0,158.0,97.0,69
,,179.0,184.0,226.0,18.0,98.0,118
,,237.0,157.0,248.0,176.0,59.0,161
,,71.0,79.0,4.0,227.0,173.0,110
,,29.0,113.0,239.0,173.0,83.0,219
,,160.0,96.0,89.0,25.0,243.0,204
,,123.0,233.0,239.0,113.0,25.0,2
,,5.0,163.0,59.0,150.0,164.0,87
,,51.0,58.0,52.0,65.0,85.0,58
,,27.0,68.0,247.0,78.0,90.0,54
,,20.0,241.0,109.0,165.0,107.0,48
,,60.0,69.0,36.0,192.0,201.0,18
,,128.0,43.0,108.0,40.0,44.0,250
,,121.0,29.0,227.0,101.0,29.0,128
,,23.0,100.0,49.0,211.0,203.0,114
,,89.0,29.0,51.0,241.0,238.0,82
,,168.0,166.0,198.0,41.0,33.0,201
,,74.0,141.0,58.0,227.0,89.0,194
,,,19.0,230.0,219.0,109.0,135
,,,8.0,96.0,22.0,75.0,39
,,,107.0,93.0,172.0,79.0,102
,,,171.0,89.0,21.0,187.0,204
,,,226.0,21.0,181.0,92.0,214
,,,252.0,20.0,76.0,253.0,1
,,,30.0,239.0,176.0,100.0,170
,,,133.0,212.0,248.0,132.0,99
,,,56.0,208.0,221.0,178.0,40
,,,219.0,238.0,178.0,213.0,101
,,,89.0,133.0,97.0,138.0,81
,,,47.0,136.0,186.0,98.0,247
,,,234.0,50.0,115.0,115.0,192
,,,171.0,226.0,10.0,86.0,200
,,,242.0,238.0,244.0,14.0,175
,,,18.0,99.0,50.0,204.0,232
,,,243.0,173.0,170.0,136.0,183
,,,221.0,117.0,222.0,73.0,198
,,,93.0,8.0,145.0,48.0,166
,,,15.0,112.0,62.0,23.0,53
,,,197.0,13.0,120.0,40.0,216
,,,116.0,191.0,119.0,248.0,135
,,,19.0,20.0,2.0,149.0,209
,,,79.0,89.0,117.0,162.0,161
,,,4.0,47.0,171.0,86.0,126
,,,49.0,148.0,247.0,220.0,176
,,,147.0,13.0,113.0,187.0,26
,,,159.0,139.0,32.0,67.0,26
,,,38.0,206.0,70.0,119.0,39
,,,89.0,34.0,94.0,158.0,21
,,,60.0,53.0,235.0,67.0,160
,,,19.0,167.0,59.0,63.0,188
,,,247.0,27.0,18.0,64.0,106
,,,242.0,16.0,153.0,199.0,111
,,,96.0,234.0,167.0,170.0,229
,,,115.0,46.0,128.0,133.0,116
,,,5.0,2.0,31.0,113.0,136
,,,220.0,51.0,178.0,82.0,137
,,,150.0,225.0,44.0,232.0,155
,,,164.0,109.0,41.0,14.0,51
,,,35.0,62.0,177.0,105.0,124
,,,107.0,36.0,211.0,233.0,180
,,,207.0,48.0,249.0,76.0,72
,,,253.0,159.0,152.0,171.0,225
,,,162.0,51.0,32.0,134.0,18
,,,35.0,155.0,115.0,9.0,236
,,,131.0,41.0,89.0,5.0,252
,,,24.0,64.0,249.0,202.0,21
,,,82.0,255.0,135.0,11.0,109
,,,134.0,253.0,211.0,144.0,207
,,,125.0,29.0,141.0,202.0,53
,,,216.0,52.0,165.0,144.0,172
,,,176.0,85.0,36.0,12.0,15
,,,86.0,176.0,72.0,96.0,205
,,,62.0,192.0,22.0,223.0,143
,,,32.0,70.0,124.0,32.0,17
,,,58.0,222.0,67.0,211.0,215
,,,44.0,163.0,26.0,196.0,1
,,,51.0,82.0,178.0,87.0,95
,,,216.0,209.0,170.0,149.0,215
,,,58.0,105.0,3.0,147.0,77
,,,167.0,63.0,253.0,104.0,132
,,,241.0,162.0,57.0,193.0,122
,,,52.0,68.0,250.0,146.0,243
,,,200.0,173.0,75.0,35.0,175
,,,154.0,30.0,75.0,35.0,142
,,,109.0,38.0,191.0,217.0,150
,,,127.0,246.0,39.0,211.0,27
,,,229.0,66.0,98.0,57.0,25
,,,152.0,194.0,230.0,141.0,234
,,,173.0,231.0,138.0,84.0,183
,,,195.0,214.0,109.0,197.0,132
,,,228.0,63.0,84.0,20.0,151
,,,57.0,166.0,87.0,145.0,252
,,,165.0,74.0,92.0,184.0,244
,,,126.0,156.0,158.0,250.0,31
,,,172.0,63.0,20.0,212.0,196
,,,145.0,249.0,213.0,5.0,132
,,,191.0,159.0,103.0,175.0,147
,,,68.0,205.0,105.0,82.0,152
,,,143.0,63.0,221.0,234.0,102
,,,135.0,0.0,76.0,32.0,28
,,,118.0,224.0,95.0,194.0,5
,,,229.0,160.0,77.0,101.0,59
,,,139.0,187.0,123.0,163.0,5
,,,7.0,227.0,102.0,27.0,165
,,,48.0,25.0,173.0,202.0,205
,,,73.0,215.0,64.0,40.0,231
,,,134.0,163.0,185.0,6.0,210
,,,116.0,16.0,237.0,53.0,246
,,,185.0,142.0,98.0,183.0,99
,,,179.0,214.0,180.0,252.0,79
,,,221.0,32.0,165.0,116.0,13
,,,162.0,133.0,149.0,140.0,36
,,,203.0,111.0,141.0,71.0,210
,,,65.0,253.0,70.0,253.0,170
,,,149.0,111.0,211.0,225.0,20
,,,101.0,124.0,46.0,125.0,66
,,,242.0,142.0,249.0,139.0,149
,,,153.0,233.0,79.0,183.0,192
,,,115.0,252.0,60.0,223.0,249
,,,206.0,246.0,80.0,181.0,250
,,,46.0,134.0,36.0,211.0,108
,,,120.0,131.0,197.0,212.0,73
,,,9.0,105.0,211.0,92.0,51
,,,121.0,224.0,48.0,189.0,111
,,,84.0,53.0,239.0,105.0,4
,,,98.0,173.0,125.0,5.0,162
,,,149.0,235.0,224.0,33.0,67
,,,184.0,17.0,170.0,44.0,4
,,,203.0,250.0,232.0,138.0,57
,,,18.0,231.0,194.0,39.0,67
,,,164.0,20.0,28.0,233.0,253
,,,71.0,227.0,232.0,108.0,56
,,,29.0,155.0,206.0,63.0,195
,,,156.0,79.0,99.0,195.0,17
,,,51.0,82.0,159.0,190.0,101
,,,250.0,77.0,235.0,191.0,38
,,,183.0,48.0,157.0,105.0,186
,,,148.0,101.0,193.0,22.0,207
,,,202.0,9.0,45.0,219.0,69
,,,50.0,146.0,66.0,189.0,16
,,,69.0,70.0,199.0,207.0,199
,,,227.0,241.0,182.0,120.0,36
,,,117.0,208.0,79.0,112.0,84
,,,60.0,191.0,56.0,67.0,75
,,,180.0,141.0,76.0,207.0,95
,,,103.0,65.0,129.0,210.0,4
,,,39.0,32.0,63.0,43.0,146
,,,195.0,18.0,3.0,228.0,105
,,,124.0,22.0,230.0,110.0,151
,,,168.0,155.0,5.0,141.0,179
,,,73.0,243.0,253.0,199.0,149
,,,101.0,179.0,28.0,0.0,130
,,,53.0,143.0,218.0,154.0,66
,,,96.0,150.0,243.0,217.0,201
,,,115.0,155.0,185.0,158.0,243
,,,254.0,193.0,89.0,133.0,176
,,,132.0,188.0,121.0,137.0,73
,,,35.0,73.0,53.0,45.0,233
,,,62.0,142.0,117.0,86.0,9
,,,236.0,169.0,1.0,28.0,84
,,,226.0,35.0,223.0,138.0,39
,,,226.0,248.0,228.0,235.0,233
,,,167.0,247.0,207.0,231.0,199
,,,77.0,159.0,145.0,226.0,34
,,,179.0,89.0,186.0,61.0,43
,,,82.0,34.0,42.0,115.0,209
,,,148.0,166.0,98.0,38.0,226
,,,38.0,106.0,216.0,79.0,146
,,,192.0,112.0,210.0,29.0,101
,,,14.0,24.0,178.0,146.0,163
,,,235.0,28.0,208.0,22.0,172
,,,133.0,5.0,232.0,219.0,63
,,,0.0,107.0,175.0,204.0,175
,,,143.0,144.0,211.0,107.0,42
,,,226.0,164.0,78.0,133.0,148
,,,239.0,1.0,18.0,250.0,84
,,,85.0,69.0,40.0,155.0,244
,,,21.0,54.0,194.0,232.0,105
,,,255.0,139.0,80.0,10.0,79
,,,45.0,230.0,28.0,3.0,251
,,,38.0,92.0,43.0,128.0,81
,,,28.0,202.0,91.0,217.0,190
,,,18.0,8.0,171.0,112.0,208
,,,47.0,112.0,79.0,252.0,58
,,,229.0,83.0,71.0,237.0,147
,,,43.0,207.0,159.0,39.0,157
,,,34.0,79.0,65.0,112.0,251
,,,45.0,16.0,101.0,255.0,175
,,,22.0,125.0,51.0,56.0,182
,,,216.0,42.0,195.0,116.0,214
,,,52.0,20.0,124.0,79.0,30
,,,59.0,196.0,5.0,108.0,132
,,,231.0,91.0,27.0,93.0,248
,,,91.0,45.0,57.0,42.0,169
,,,115.0,152.0,217.0,24.0,165
,,,202.0,203.0,115.0,4.0,171
,,,44.0,183.0,89.0,19.0,231
,,,24.0,111.0,102.0,208.0,202
,,,96.0,170.0,198.0,148.0,235
,,,108.0,242.0,226.0,137.0,143
,,,233.0,110.0,234.0,24.0,111
,,,35.0,38.0,206.0,65.0,126
,,,209.0,60.0,175.0,134.0,197
,,,143.0,237.0,127.0,162.0,142
,,,109.0,141.0,78.0,164.0,85
,,,61.0,35.0,110.0,66.0,43
,,,124.0,97.0,60.0,59.0,91
,,,166.0,36.0,98.0,222.0,213
,,,0.0,32.0,56.0,44.0,111
,,,135.0,34.0,222.0,211.0,158
,,,148.0,103.0,204.0,100.0,81
,,,4.0,238.0,169.0,112.0,93
,,,159.0,20.0,84.0,174.0,222
,,,17.0,247.0,125.0,65.0,30
,,,101.0,78.0,103.0,106.0,251
,,,3.0,197.0,84.0,1.0,170
,,,25.0,179.0,114.0,156.0,55
,,,50.0,68.0,247.0,6.0,247
,,,244.0,226.0,224.0,48.0,132
,,,6.0,15.0,218.0,113.0,173
,,,113.0,29.0,166.0,249.0,112
,,,57.0,249.0,212.0,158.0,221
,,,185.0,199.0,66.0,157.0,78
,,,97.0,239.0,114.0,213.0,141
,,,216.0,51.0,36.0,138.0,134
,,,230.0,113.0,6.0,141.0,181
,,,90.0,8.0,222.0,231.0,64
,,,77.0,14.0,199.0,111.0,221
,,,98.0,3.0,147.0,76.0,208
,,,175.0,18.0,236.0,163.0,218
,,,5.0,109.0,0.0,138.0,17
,,,73.0,164.0,15.0,10.0,23
,,,156.0,184.0,233.0,77.0,134
,,,97.0,21.0,85.0,42.0,2
,,,54.0,63.0,229.0,31.0,27
,,,219.0,173.0,121.0,188.0,187
,,,15.0,211.0,196.0,22.0,222
,,,26.0,110.0,180.0,180.0,102
,,,81.0,105.0,238.0,53.0,44
,,,227.0,238.0,150.0,104.0,115
,,,58.0,30.0,138.0,173.0,17
,,,253.0,180.0,148.0,103.0,181
,,,149.0,231.0,110.0,223.0,176
,,,158.0,12.0,245.0,130.0,120
,,,2.0,217.0,184.0,64.0,221
,,,67.0,22.0,29.0,227.0,168
,,,158.0,136.0,28.0,239.0,198
,,,159.0,235.0,216.0,21.0,216
,,,212.0,44.0,126.0,16.0,108
,,,167.0,25.0,31.0,233.0,80
,,,172.0,98.0,222.0,111.0,214
,,,160.0,98.0,155.0,0.0,45
,,,242.0,230.0,46.0,80.0,233
,,,118.0,157.0,25.0,16.0,105
,,,119.0,107.0,16.0,194.0,157
,,,27.0,171.0,144.0,123.0,228
,,,110.0,205.0,168.0,164.0,137
,,,77.0,215.0,50.0,35.0,71
,,,23.0,19.0,186.0,26.0,206
,,,15.0,94.0,14.0,111.0,28
,,,88.0,145.0,140.0,148.0,19
,,,117.0,127.0,108.0,148.0,239
,,,131.0,251.0,9.0,224.0,216
,,,15.0,16.0,76.0,225.0,127
,,,3.0,115.0,110.0,54.0,64
,,,88.0,123.0,96.0,241.0,60
,,,179.0,230.0,52.0,163.0,246
,,,226.0,146.0,143.0,246.0,38
,,,237.0,143.0,68.0,138.0,136
,,,168.0,204.0,232.0,243.0,22
,,,52.0,93.0,58.0,52.0,224
,,,227.0,148.0,105.0,163.0,248
,,,231.0,52.0,93.0,4.0,48
,,,217.0,223.0,210.0,18.0,15
,,,,116.0,130.0,242.0,198
,,,,249.0,155.0,202.0,245
,,,,102.0,150.0,56.0,10
,,,,115.0,175.0,80.0,145
,,,,146.0,133.0,122.0,71
,,,,135.0,137.0,44.0,242
,,,,121.0,240.0,48.0,140
,,,,31.0,208.0,215.0,220
,,,,199.0,45.0,243.0,223
,,,,244.0,119.0,233.0,223
,,,,126.0,135.0,11.0,161
,,,,159.0,106.0,7.0,82
,,,,31.0,69.0,222.0,166
,,,,139.0,70.0,56.0,122
,,,,249.0,75.0,27.0,194
,,,,59.0,249.0,54.0,226
,,,,111.0,143.0,215.0,137
,,,,102.0,184.0,66.0,121
,,,,30.0,133.0,209.0,20
,,,,65.0,173.0,220.0,37
,,,,234.0,44.0,70.0,47
,,,,12.0,189.0,252.0,35
,,,,26.0,88.0,214.0,167
,,,,179.0,179.0,85.0,159
,,,,139.0,171.0,150.0,4
,,,,114.0,148.0,21.0,171
,,,,140.0,58.0,28.0,180
,,,,1.0,62.0,87.0,152
,,,,4.0,244.0,207.0,128
,,,,123.0,123.0,90.0,236
,,,,187.0,13.0,58.0,40
,,,,66.0,26.0,218.0,198
,,,,208.0,97.0,201.0,177
,,,,46.0,117.0,154.0,61
,,,,25.0,104.0,46.0,153
,,,,226.0,180.0,66.0,251
,,,,12.0,48.0,33.0,173
,,,,180.0,183.0,62.0,34
,,,,122.0,89.0,194.0,224
,,,,184.0,238.0,22.0,226
,,,,196.0,21.0,54.0,102
,,,,177.0,114.0,97.0,21
,,,,26.0,4.0,89.0,202
,,,,235.0,166.0,234.0,44
,,,,250.0,30.0,230.0,132
,,,,64.0,117.0,178.0,253
,,,,235.0,166.0,63.0,169
,,,,56.0,71.0,90.0,34
,,,,148.0,23.0,82.0,72
,,,,32.0,6.0,243.0,112
,,,,54.0,199.0,88.0,193
,,,,45.0,240.0,22.0,11
,,,,88.0,235.0,174.0,95
,,,,16.0,139.0,180.0,125
,,,,217.0,246.0,10.0,175
,,,,172.0,181.0,188.0,81
,,,,230.0,191.0,39.0,145
,,,,232.0,104.0,123.0,141
,,,,220.0,114.0,227.0,96
,,,,85.0,200.0,172.0,21
,,,,209.0,138.0,49.0,253
,,,,172.0,2.0,124.0,160
,,,,226.0,118.0,186.0,233
,,,,245.0,210.0,59.0,213
,,,,184.0,133.0,31.0,6
,,,,236.0,78.0,42.0,211
,,,,168.0,183.0,155.0,3
,,,,43.0,243.0,120.0,63
,,,,51.0,187.0,181.0,234
,,,,77.0,201.0,72.0,243
,,,,82.0,156.0,82.0,170
,,,,99.0,207.0,23.0,1
,,,,140.0,108.0,213.0,114
,,,,113.0,207.0,0.0,53
,,,,231.0,108.0,245.0,83
,,,,217.0,27.0,163.0,83
,,,,43.0,194.0,72.0,244
,,,,227.0,179.0,170.0,218
,,,,15.0,241.0,155.0,238
,,,,208.0,191.0,100.0,105
,,,,64.0,187.0,26.0,85
,,,,96.0,35.0,121.0,108
,,,,238.0,112.0,144.0,40
,,,,64.0,73.0,41.0,168
,,,,81.0,108.0,134.0,191
,,,,180.0,225.0,76.0,77
,,,,88.0,63.0,17.0,108
,,,,192.0,152.0,169.0,158
,,,,121.0,181.0,46.0,214
,,,,134.0,108.0,188.0,230
,,,,174.0,166.0,126.0,91
,,,,43.0,103.0,198.0,41
,,,,105.0,43.0,124.0,105
,,,,130.0,10.0,12.0,187
,,,,169.0,233.0,198.0,209
,,,,74.0,152.0,82.0,165
,,,,220.0,132.0,78.0,10
,,,,16.0,130.0,255.0,121
,,,,79.0,108.0,183.0,162
,,,,233.0,163.0,72.0,25
,,,,132.0,17.0,226.0,159
,,,,177.0,141.0,28.0,76
